issue,id,reporter,closed_by,created_at,updated_at,closed_at,state,assignee,milestone,comments,label_name,url,title,body
matthew-brett/travis-wheel-builder#2,45603974,blink1073,matthew-brett,2014-10-13 03:13:18,2014-10-13 04:53:12,2014-10-13 04:53:12,closed,,,0,,https://api.github.com/repos/matthew-brett/travis-wheel-builder/issues/2,b'Matplotib no longer supports Py3.2',b'See https://github.com/matplotlib/matplotlib/issues/3444.'
matplotlib/basemap#163,41168137,tacaswell,,2014-08-26 12:48:46,2014-08-26 12:50:14,None,open,,,1,,https://api.github.com/repos/matplotlib/basemap/issues/163,b'call shiftdata on both lat and lon',"b""This is migrated from https://github.com/matplotlib/matplotlib/issues/3404\r\n\r\n------\r\n\r\nThere is a bug with point shifting when using `latlon=True` in `Basemap.plot()`, as discussed on http://stackoverflow.com/questions/25471723/plotting-on-a-basemap-unexpected-result/25472915: for instance, see the following code\r\n```\r\nfrom mpl_toolkits.basemap import Basemap\r\nimport numpy as np\r\nimport matplotlib.pyplot as plt\r\n\r\nm = Basemap(projection='merc',llcrnrlat=-80,urcrnrlat=80,\\\r\n            llcrnrlon=-180,urcrnrlon=180,lat_ts=20,resolution='l')\r\nm.drawparallels(np.arange(-90.,91.,30.))\r\nm.drawmeridians(np.arange(-180.,181.,60.))\r\n\r\nlon=[\r\n -44.897539694478894,\r\n -79.56264363246461,\r\n -108.31264586027467,\r\n -129.5832433799378,\r\n -149.11755440233293,\r\n 173.04624586158417,\r\n 57.26114485166647,\r\n 26.06650557322952,\r\n 6.8910540489469785,\r\n -15.059586144625898]\r\n\r\nlat=[\r\n -23.30021206811055,\r\n -22.174848810053106,\r\n -6.169632450760373,\r\n 18.199421172044598,\r\n 45.95724594253466,\r\n 72.89364342463014,\r\n 69.39230460744983,\r\n 41.88542137864501,\r\n 14.50656439517308,\r\n -8.974170076274387]\r\n\r\nm.plot(lon, lat, 'ro', markersize=14, mec='none', latlon=True)\r\nm.plot(lon[:-1], lat[:-1], 'bo', markersize=10, mec='none', latlon=True)\r\nm.plot(lon[1:], lat[1:], 'go', markersize=6, mec='none', latlon=True)\r\n```\r\nOutput:\r\n![2pwkx](https://cloud.githubusercontent.com/assets/979716/4028949/4ef90672-2c46-11e4-9b55-483f2417a1f1.png)\r\n\r\nThe red points should all coincide with the blue and green ones, but they don't.\r\n"""
uqfoundation/dill#4,19666037,niallrobinson,mmckerns,2013-09-18 07:40:41,2015-05-31 01:49:30,2014-10-09 16:13:45,closed,,,23,compatibility,https://api.github.com/repos/uqfoundation/dill/issues/4,"b""Can't dump_session with inline plots""","b""dump_session() seems to fail when used with ipython notebook set up for inline plots. When the ```%matplotlib inline``` magic is used you get a traceback resulting in \r\n```PicklingError: Can't pickle 'RendererAgg' object: <RendererAgg object at 0x42a2bb8>```\r\nand when using the ```--pylab=inline``` option at start up you get a traceback resulting in\r\n```PicklingError: Can't pickle <class 'matplotlib.axes.AxesSubplot'>: it's not found as matplotlib.axes.AxesSubplot```\r\n\r\nUsing Dill 0.2a.dev, ipython 1.1.0"""
astropy/astropy#3066,47535520,astrofrog,mhvk,2014-11-02 12:38:53,2015-01-13 17:34:51,2014-11-03 15:23:37,closed,,v0.4.3,5,Affects-release;Bug;wcs,https://api.github.com/repos/astropy/astropy/issues/3066,b'Fixed a bug which meant that Python thought that WCS instances were iterable',b'cc @keflavich @mdboom'
tbreloff/Plots.jl#163,140684200,diegozea,tbreloff,2016-03-14 14:15:53,2016-05-04 21:42:20,2016-05-04 21:42:20,closed,,,42,,https://api.github.com/repos/tbreloff/Plots.jl/issues/163,b'How to plot a partial annulus?',"b""Hi! \r\nI can plot the lower and upper partial circles, but I can't fill it. \r\nA single wide line looks ugly, doesn't it?\r\n\r\n![image](https://cloud.githubusercontent.com/assets/2822757/13746858/2cc55126-e9d4-11e5-8044-469742b5ad4e.png)\r\n\r\nI want to do a [chord diagram/circos plot](https://plot.ly/python/filled-chord-diagram/).\r\n\r\nBest."""
ipython/ipython#2608,8504009,jfmoulin,bfroehle,2012-11-20 13:18:10,2014-03-26 18:58:45,2012-11-24 17:53:05,closed,,no action,14,,https://api.github.com/repos/ipython/ipython/issues/2608,b'disk IO activity on cursor press',"b'Hi,\n\nthis is an exact duplicate of issue #396 which was closed without getting a real solution.\n\nI frequently get a *very* slow IPython session with a lot of IO activity triggered by cursor actions (up/dowm history and also moving left/right).\nIOtop shows writes up to 50-60Mb/s.\nThis is always correlated to working interactivelly with matplotlib (memory use is not noticeably higher as usual). Simple stuff, no monster object or very complex figure.\n\nI use Ipython 13.1 and matplotlib (1.2.0), but this problem is older than both these versions...\nRunning on Linux Mint 13 64 bit wit readline5 5.2.11 and readline6 6.2.8 (could it be a problem to have both libraries???)\n\nThanks a lot in advance... this is litterally a show stopper!\nJF'"
ipython/ipython#481,971452,klonuo,ivanov,2011-05-29 21:08:40,2014-08-15 21:49:03,2013-07-17 22:48:57,closed,,1.0,64,bug;windows,https://api.github.com/repos/ipython/ipython/issues/481,b'IPython terminal issue with Qt4Agg on XP SP3',"b""If matplotlib backend in 'matplotlibrc' is set to Qt4Agg, terminal console mode slows down on multiple levels: there is pause on every letter entered; if I paste some code I have to wait approx 1sec for every 2-3 characters!; and overall it seems so unnaturally slow. This does not happen however in IPython qtconsole, and I don't remember similar behavior when I used 10.2 on Windows 7. This also does not happen if matplotlib backend is set to WXAgg for example.\r\n\r\nNoticed on:\r\n\r\nWindows XP SP3 32 bit\r\nPython 2.6.6 (official from python.org)\r\nPyQt4 4.8.4\r\nmatplotlib 1.0.1\r\nIPython 0.11.dev"""
ipython/ipython#1184,2607099,efiring,minrk,2011-12-19 22:53:44,2014-01-29 03:56:31,2014-01-29 03:56:31,closed,,2.0,21,bug,https://api.github.com/repos/ipython/ipython/issues/1184,b'slow handling of keyboard input',"b'I am now at \r\n<pre>\r\ncommit 376addf1c5ba97e228ee16549306c64ddc18d4a9\r\nMerge: 1214ad1 971ca49\r\nAuthor: Fernando Perez <fperez.net@gmail.com>\r\nDate:   Fri Dec 16 11:27:00 2011 -0800\r\n</pre>\r\n\r\nWith this, and with earlier commits, I have been running into situations where, with ""ipython --pylab"", keyboard input handling is unusably slow; each keypress triggers a burst of disk activity.  It is not related to the number of commands entered in a given session; right now I have a session where it was almost impossible to edit the 5th command in the session. The previous command involved heavy computation (using mpl to generate a couple thousand png files), but no screen output and only moderate memory usage.  '"
ipython/ipython#1615,4145172,fperez,fperez,2012-04-17 00:13:41,2014-06-12 12:25:10,2012-04-18 20:05:59,closed,,0.13,8,,https://api.github.com/repos/ipython/ipython/issues/1615,b'Add show() method to figure objects.',"b'This is a hack, but needed to match the monkeypatching applied by mpl in some backends (not all).\r\n\r\nSee #1612 and https://github.com/matplotlib/matplotlib/issues/835 for more.\r\n\r\nCloses #1612.'"
ipython/ipython#1612,4138651,dwf,fperez,2012-04-16 17:22:57,2013-11-19 09:58:35,2012-04-18 20:06:00,closed,,0.13,11,needs-info;notebook,https://api.github.com/repos/ipython/ipython/issues/1612,b'pylab=inline fig.show() non-existent in notebook',"b""I have some code that draws some plots and I notice it raises an AttributeError on the show() method of a figure object. I don't really know the details but I assume that IPython is somehow providing its own backend. Inspecting a figure object created with backend 'tk' or 'wx' I notice that `show()` doesn't seem to be a bound method but a function, pointing at the respective backend's implementation of `show()`?\r\n\r\nIt seems like figure objects should provide this in the context of notebook inline plotting, even if it's a no-op, for the sake of not breaking existing code."""
mne-tools/mne-python#906,22879589,dengemann,agramfort,2013-11-19 00:32:57,2013-11-24 23:44:49,2013-11-19 16:24:45,closed,,,6,,https://api.github.com/repos/mne-tools/mne-python/issues/906,b'WIP/ENH: pyplot internals',"b""In part addresses #903\r\nprobably more examples need to be updated.\r\nThis also addresses the matplotlib issues with Anaconda (should now work without self compiled matplotlib) reported in #728 by @kambysese.\r\nWe're now able to understand the reasons and extract two insigths:\r\n\r\n1) don't mix plt.axes with plt.subplots\r\n2) axes.figure | axes.get_figure and plt.gcf() are not the same. Really make sure get the right figure when doing multi-axis plots where multiple calls of ave.plot are made to draw on the same figure.\r\n\r\nIn addition many inconveniences can be avoided by explicitly invoking %pylab inline in a notebook. \r\nThis should be added to the docs.\r\n\r\nYou can checkout this notebook for exploring:\r\n\r\nhttp://nbviewer.ipython.org/7533330\r\n\r\nThe multi-axis figures now work in the notebook.\r\nThe block thing still needs a fix.\r\n"""
ipython/ipython#2508,7733164,gjx,takluyver,2012-10-20 00:04:45,2014-03-26 19:43:08,2012-11-02 13:43:44,closed,,no action,12,,https://api.github.com/repos/ipython/ipython/issues/2508,b'subplots_adjust() does not work correctly in ipython notebook',"b'The solution to this [SO question](http://stackoverflow.com/questions/11270153/matplotlib-table-gets-cropped) works in ipython --pylab but does not work correctly for me in ipython notebook (0.12.1).\r\n\r\nWhen I use the initial code, I see the following:\r\n\r\n![http://i.imgur.com/k5DZr.png](http://i.imgur.com/k5DZr.png)\r\n\r\nWhen I run `subplots_adjust(bottom=0.2)`, the image size shrinks vertically but the table is still cropped at the same location\r\n\r\n![http://imgur.com/HTArn](http://imgur.com/HTArn.png)\r\n'"
pymc-devs/pymc3#491,27394728,amelio-vazquez-reina,twiecki,2014-02-11 22:53:58,2014-08-17 21:21:26,2014-08-17 21:21:26,closed,,,1,,https://api.github.com/repos/pymc-devs/pymc3/issues/491,b'Unable to run tutorial: RuntimeError: CGContextRef is NULL',"b""NOTE: This issue seems to be specific to OS X. See matplotlib/matplotlib#166 and matplotlib/matplotlib#2654\r\n\r\nWhen running the [tutorial](http://nbviewer.ipython.org/github/pymc-devs/pymc/blob/master/pymc/examples/tutorial.ipynb) I get the following error when plotting the trace of the samples:\r\n\r\n``` python\r\nIn [2]: pm.traceplot(trace);\r\n---------------------------------------------------------------------------\r\nRuntimeError                              Traceback (most recent call last)\r\n<ipython-input-2-a3b0fe40351f> in <module>()\r\n----> 1 pm.traceplot(trace);\r\n\r\n/Users/josh/anaconda/envs/py27/lib/python2.7/site-packages/pymc/plots.pyc in traceplot(trace, vars, figsize, lines, combined, grid)\r\n     77                     pass\r\n     78 \r\n---> 79     plt.tight_layout()\r\n     80     return fig\r\n     81 \r\n\r\n/Users/josh/anaconda/envs/py27/lib/python2.7/site-packages/matplotlib/pyplot.pyc in tight_layout(pad, h_pad, w_pad, rect)\r\n   1253 \r\n   1254     fig = gcf()\r\n-> 1255     fig.tight_layout(pad=pad, h_pad=h_pad, w_pad=w_pad, rect=rect)\r\n   1256     draw_if_interactive()\r\n   1257 \r\n\r\n/Users/josh/anaconda/envs/py27/lib/python2.7/site-packages/matplotlib/figure.pyc in tight_layout(self, renderer, pad, h_pad, w_pad, rect)\r\n   1603                                          renderer,\r\n   1604                                          pad=pad, h_pad=h_pad, w_pad=w_pad,\r\n-> 1605                                          rect=rect)\r\n   1606 \r\n   1607         self.subplots_adjust(**kwargs)\r\n\r\n/Users/josh/anaconda/envs/py27/lib/python2.7/site-packages/matplotlib/tight_layout.pyc in get_tight_layout_figure(fig, axes_list, subplotspec_list, renderer, pad, h_pad, w_pad, rect)\r\n    350                                      subplot_list=subplot_list,\r\n    351                                      ax_bbox_list=ax_bbox_list,\r\n--> 352                                      pad=pad, h_pad=h_pad, w_pad=w_pad)\r\n    353 \r\n    354     if rect is not None:\r\n\r\n/Users/josh/anaconda/envs/py27/lib/python2.7/site-packages/matplotlib/tight_layout.pyc in auto_adjust_subplotpars(fig, renderer, nrows_ncols, num1num2_list, subplot_list, ax_bbox_list, pad, h_pad, w_pad, rect)\r\n    127         #ax_bbox = union([ax.get_position(original=True) for ax in subplots])\r\n    128 \r\n--> 129         tight_bbox_raw = union([ax.get_tightbbox(renderer) for ax in subplots])\r\n    130         tight_bbox = TransformedBbox(tight_bbox_raw,\r\n    131                                      fig.transFigure.inverted())\r\n\r\n/Users/josh/anaconda/envs/py27/lib/python2.7/site-packages/matplotlib/axes.pyc in get_tightbbox(self, renderer, call_axes_locator)\r\n   9151 \r\n   9152         if self.title.get_visible():\r\n-> 9153             bb.append(self.title.get_window_extent(renderer))\r\n   9154         if self._left_title.get_visible():\r\n   9155             bb.append(self._left_title.get_window_extent(renderer))\r\n\r\n/Users/josh/anaconda/envs/py27/lib/python2.7/site-packages/matplotlib/text.pyc in get_window_extent(self, renderer, dpi)\r\n    752             raise RuntimeError('Cannot get window extent w/o renderer')\r\n    753 \r\n--> 754         bbox, info, descent = self._get_layout(self._renderer)\r\n    755         x, y = self.get_position()\r\n    756         x, y = self.get_transform().transform_point((x, y))\r\n\r\n/Users/josh/anaconda/envs/py27/lib/python2.7/site-packages/matplotlib/text.pyc in _get_layout(self, renderer)\r\n    318         tmp, lp_h, lp_bl = get_text_width_height_descent('lp',\r\n    319                                                          self._fontproperties,\r\n--> 320                                                          ismath=False)\r\n    321         offsety = (lp_h - lp_bl) * self._linespacing\r\n    322 \r\n\r\n/Users/josh/anaconda/envs/py27/lib/python2.7/site-packages/matplotlib/backends/backend_macosx.pyc in get_text_width_height_descent(self, s, prop, ismath)\r\n    156         points = prop.get_size_in_points()\r\n    157         size = self.points_to_pixels(points)\r\n--> 158         width, height, descent = self.gc.get_text_width_height_descent(unicode(s), family, size, weight, style)\r\n    159         return  width, height, 0.0*descent\r\n    160 \r\n\r\nRuntimeError: CGContextRef is NULL\r\n```\r\n\r\nThis is all with Python 2.7.6 with a conda installation."""
