issue,id,reporter,closed_by,created_at,updated_at,closed_at,state,assignee,milestone,comments,label_name,url,title,body
8804,105733018,rouge8,Carreau,2015-09-10 05:11:56,2016-01-27 10:00:07,2015-09-14 16:02:47,closed,,4.0.3,2,bug,https://api.github.com/repos/ipython/ipython/issues/8804,"b""Unable to 'pip install ipython' with PyPy 2.6.1 on OS X""","b'Attempting to `pip install ipython` with PyPy 2.6.1 on OS X fails due to being unable to install gnureadline:\r\n\r\n```\r\nFailed to build gnureadline\r\nInstalling collected packages: decorator, path.py, pickleshare, simplegeneric, ipython-genutils, traitlets, pexpect, appnope, gnureadline, ipython\r\n  Running setup.py install for gnureadline\r\n    Complete output from command /Users/rouge8/.virtualenvs/tmp-62491ef39875e400/bin/python -c ""import setuptools, tokenize;__file__=\'/private/var/folders/tv/tqsxmfzd7l5_5ys1jq3496hr0000gp/T/pip-build-MSyBT_/gnureadline/setup.py\';exec(compile(getattr(tokenize, \'open\', open)(__file__).read().replace(\'\\r\\n\', \'\\n\'), __file__, \'exec\'))"" install --record /var/folders/tv/tqsxmfzd7l5_5ys1jq3496hr0000gp/T/pip-Yzq13m-record/install-record.txt --single-version-externally-managed --compile --install-headers /Users/rouge8/.virtualenvs/tmp-62491ef39875e400/include/site/python2.7/gnureadline:\r\n    running install\r\n    running build\r\n    running build_py\r\n    running egg_info\r\n    writing gnureadline.egg-info/PKG-INFO\r\n    writing dependency_links to gnureadline.egg-info/dependency_links.txt\r\n    writing top-level names to gnureadline.egg-info/top_level.txt\r\n    warning: manifest_maker: standard file \'-c\' not found\r\n\r\n    reading manifest file \'gnureadline.egg-info/SOURCES.txt\'\r\n    reading manifest template \'MANIFEST.in\'\r\n    writing manifest file \'gnureadline.egg-info/SOURCES.txt\'\r\n    warning: build_py: byte-compiling is disabled, skipping.\r\n\r\n    running build_ext\r\n    building \'gnureadline\' extension\r\n    cc -arch x86_64 -O2 -fPIC -Wimplicit -DHAVE_RL_CALLBACK -DHAVE_RL_CATCH_SIGNAL -DHAVE_RL_COMPLETION_APPEND_CHARACTER -DHAVE_RL_COMPLETION_DISPLAY_MATCHES_HOOK -DHAVE_RL_COMPLETION_MATCHES -DHAVE_RL_COMPLETION_SUPPRESS_APPEND -DHAVE_RL_PRE_INPUT_HOOK -I. -I/Users/rouge8/.virtualenvs/tmp-62491ef39875e400/include -c Modules/2.x/readline.c -o build/temp.macosx-10.10-x86_64-2.7/Modules/2.x/readline.o\r\n    Modules/2.x/readline.c:1057:21: error: use of undeclared identifier \'PyOS_InputHook\'\r\n        rl_event_hook = PyOS_InputHook;\r\n                        ^\r\n    Modules/2.x/readline.c:1170:5: error: use of undeclared identifier \'PyOS_ReadlineFunctionPointer\'\r\n        PyOS_ReadlineFunctionPointer = call_readline;\r\n        ^\r\n    2 errors generated.\r\n    error: command \'cc\' failed with exit status 1\r\n```\r\n\r\nPython version:\r\n\r\n```sh\r\n$ python --version\r\nPython 2.7.10 (f3ad1e1e1d6215e20d34bb65ab85ff9188c9f559, Sep 01 2015, 06:26:30)\r\n[PyPy 2.6.1 with GCC 4.2.1 Compatible Apple LLVM 6.1.0 (clang-602.0.53)]\r\n```\r\n\r\nI was able to work around this by installing all of the IPython dependencies except for gnureadline and then running `pip install --no-deps ipython`, but obviously that\'s not ideal. :/'"
8791,104851645,petrposik,Carreau,2015-09-04 08:47:09,2016-01-19 21:33:33,2016-01-19 21:33:33,closed,takluyver,4.1,5,bug,https://api.github.com/repos/ipython/ipython/issues/8791,"b""%%writefile ignores '>>>' at the beginning of lines""","b""If I write the following in the code cell:\r\n```\r\n%%writefile test.txt\r\n>>> fact(5)\r\n120\r\n```\r\nI expect that the text after the %%writefile magic will be present in the text file literally. Instead, only the following is found in the textfile:\r\n```\r\nfact(5)\r\n120\r\n```\r\nIPython probably first filters out the '>>>' string and then passes the result to the cell magic function.It behaves like this in both the notebook, and in the IPython console.  I do not think this is the expected behavior. """
8776,103510672,chrisidefix,minrk,2015-08-27 13:36:34,2016-01-21 09:12:31,2016-01-21 09:12:31,closed,,4.1,3,bug,https://api.github.com/repos/ipython/ipython/issues/8776,b'Update to latest path.py package breaks ipython',"b'Updating to the latest [`path.py` package](https://github.com/jaraco/path.py), which is a dependency of [`pickleshare`](https://pypi.python.org/pypi/pickleshare), causes ipython to break (see error below).\r\n\r\nEasiest solution is to downgrade to `path.py 7.7.1`, but ideally `pickleshare` should implement the corresponding fix, which I issued here: https://github.com/pickleshare/pickleshare/issues/8\r\nThe ""problematic"" change in `path.py` you can find here: https://github.com/jaraco/path.py/commit/62ccb7623d4d048af663f205e21c2ec3f24fa17d\r\n\r\nNow, the real question is, should `pickleshare` be replaced with something else, as it doesn\'t look like an actively maintained project? Or should at least the currently working version for `path.py` be requested as a dependency by `ipython` ?\r\n\r\n```\r\nTraceback (most recent call last):\r\n  File ""/usr/local/bin/ipython"", line 7, in <module>\r\n    from IPython import start_ipython\r\n  File ""/usr/local/lib/python2.7/site-packages/IPython/__init__.py"", line 48, in <module>\r\n    from .terminal.embed import embed\r\n  File ""/usr/local/lib/python2.7/site-packages/IPython/terminal/embed.py"", line 16, in <module>\r\n    from IPython.core.interactiveshell import DummyMod\r\n  File ""/usr/local/lib/python2.7/site-packages/IPython/core/interactiveshell.py"", line 31, in <module>\r\n    from pickleshare import PickleShareDB\r\n  File ""/usr/local/lib/python2.7/site-packages/pickleshare.py"", line 41, in <module>\r\n    from path import path as Path\r\nImportError: cannot import name path\r\n```'"
8333,69439658,takluyver,Carreau,2015-04-19 16:19:45,2015-04-19 16:26:08,2015-04-19 16:26:08,closed,,4.0,0,bug;qtconsole,https://api.github.com/repos/ipython/ipython/issues/8333,"b""Fix class name for launching 'ipython qtconsole'""",
8159,64616532,Carreau,minrk,2015-03-26 19:40:02,2015-03-27 22:50:20,2015-03-27 22:50:20,closed,,3.1,3,bug;notebook,https://api.github.com/repos/ipython/ipython/issues/8159,b'Fix action do not provide icon.',b'action might be undefined then button will get no icon.\r\nPrevent throwing an uncatched error and insert warning sign on button\r\n\r\nWill do better one I allow text instead of icon'
8069,62442863,neilzimmerman,minrk,2015-03-17 16:14:15,2016-01-19 14:38:27,2016-01-19 14:38:27,closed,,not ipython,5,bug,https://api.github.com/repos/ipython/ipython/issues/8069,b'kernel_ready.Kernel triggered twice when creating a new notebook',"b'Any time you a pushed directly into a new notebook, the \'kernel_ready.Kernel\' is triggered twice from kernel.js. This usually happens when creating a new notebook or ""making a copy"" from within a running notebook.\r\n'"
8057,61695242,ellisonbg,Carreau,2015-03-14 21:00:53,2015-03-20 20:12:22,2015-03-20 20:12:22,closed,,3.1,2,bug;notebook,https://api.github.com/repos/ipython/ipython/issues/8057,b'Multiple selector master checkbox has wrong logic',"b'If you hand select a number of items in the dashboard and then use the master checkbox to deselect all of them, it does the opposite (it selects everything). The current behavior is backwards from other similar UIs (Gmail for example). To reproduce, put the dashboard in this state and click the top (master) checkbox:\r\n\r\n![screen shot 2015-03-14 at 4 58 13 pm](https://cloud.githubusercontent.com/assets/27600/6653495/82a1623a-ca6b-11e4-9e9c-c254f2bba4fe.png)\r\n\r\nHere is a summary of the desired behavior when the master checkbox is clicked:\r\n\r\n* If none selected, select all.\r\n* If all selected, deselect all.\r\n* If some selected, deselect all\r\n'"
8056,61694888,ellisonbg,takluyver,2015-03-14 20:57:32,2015-03-17 18:41:17,2015-03-17 18:41:17,closed,,3.1,1,bug;notebook,https://api.github.com/repos/ipython/ipython/issues/8056,b'Vertical position problems in dashboard',"b'There are a few vertical positioning issues with the checkboxes in the dashboard. First, the cb in the multiple-selector dropdown is too low:\r\n\r\n![screen shot 2015-03-14 at 4 54 30 pm](https://cloud.githubusercontent.com/assets/27600/6653478/e9148034-ca6a-11e4-931f-ef0235f34f04.png)\r\n\r\nThe the count shown, it almost looks like the count integer is 1-2 px too high as well:\r\n\r\n![screen shot 2015-03-14 at 4 54 40 pm](https://cloud.githubusercontent.com/assets/27600/6653479/eb74000c-ca6a-11e4-92ab-52db7659310d.png)\r\n\r\nIn the items, the checkbox is also low: \r\n\r\n![screen shot 2015-03-14 at 4 54 49 pm](https://cloud.githubusercontent.com/assets/27600/6653480/edabae7e-ca6a-11e4-94d6-9db65f3779de.png)\r\n'"
8055,61694234,ellisonbg,Carreau,2015-03-14 20:51:54,2015-03-19 17:59:49,2015-03-19 17:59:49,closed,,3.1,3,bug;needs-info;notebook,https://api.github.com/repos/ipython/ipython/issues/8055,b'Image problems in output',b'I am seeing problems with images in the output area. Here are screen shots of two failure modes I am seeing...\r\n\r\nThis one happens when you collapse the output area with an image in it:\r\n\r\n![image-display-collapse-bug](https://cloud.githubusercontent.com/assets/27600/6653465/43c3a448-ca6a-11e4-8ee2-058dcc33b779.png)\r\n\r\nThis one is where the image sticks out of the output area (thought we had fixed this):\r\n\r\n![screen shot 2015-03-14 at 4 49 32 pm](https://cloud.githubusercontent.com/assets/27600/6653468/5f75649c-ca6a-11e4-975b-92bb7b434fa9.png)\r\n\r\n'
8054,61615579,ellisonbg,minrk,2015-03-14 14:07:17,2015-03-30 21:12:33,2015-03-30 21:12:33,closed,,3.1,10,bug;important;notebook,https://api.github.com/repos/ipython/ipython/issues/8054,b'Focus click problems with toolbar',"b""If the selected cell is not in the optimal scroll position when a toolbar button is clicked, the browser will jump to scroll the selected cell into view after the button is clicked. There are some other focus click bugs that have started to show up as well, but I haven't been able to reproduce them. We need to be *very* careful about this stuff..."""
8043,61198249,takluyver,minrk,2015-03-13 19:29:54,2015-03-13 20:26:14,2015-03-13 20:26:14,closed,,3.1,2,bug;core,https://api.github.com/repos/ipython/ipython/issues/8043,b'Allow inspection of source code for magics',b'Closes gh-8033'
8033,60879080,Carreau,minrk,2015-03-12 19:08:47,2015-03-13 20:26:14,2015-03-13 20:26:14,closed,takluyver,3.1,0,bug;core,https://api.github.com/repos/ipython/ipython/issues/8033,"b""Magic don't get source on ??""",b'```\r\nIn [8]: %%bash??\r\nFile: ~/ipython/IPython/core/magics/script.py\r\n```\r\n\r\nassign @takluyver '
8012,60535946,jdfreder,minrk,2015-03-10 17:21:06,2015-03-13 19:25:09,2015-03-13 19:25:09,closed,,3.1,0,bug;widgets,https://api.github.com/repos/ipython/ipython/issues/8012,b'SelectMultiple widget does not always work',"b'@bobbysan reported this in #5327 .\r\n\r\n---\r\n\r\nSelecting multiple items using the SelectMultiple widget does not work in some cases for me. If the selected options are highlighted using only the mouse (and are contiguous) it works fine. If selecting only apples and bananas (using Shift and Ctrl) in the example below it does not work. It will highlight/select the last item clicked. Please advise. Thanks.\r\n\r\n```python\r\nw = widgets.SelectMultiple(\r\n    description=""Fruits"",\r\n    options=[\'Apples\', \'Oranges\', \'Pears\', \'Grapes\', \'Peaches\', \'Bananas\'])\r\ndisplay(w)\r\n```\r\n\r\nMy setup:\r\nipython-verson: 3.1.0-dev & 3.0.0 (tried both)\r\nplatform: windows 7 \r\n'"
7835,58589823,keszybz,Carreau,2015-02-23 14:09:50,2015-02-28 18:14:08,2015-02-28 18:14:08,closed,,3.1,3,bug,https://api.github.com/repos/ipython/ipython/issues/7835,b'ipython exits with traceback when run in non-existing directory',"b'Description of problem:                                                                               \r\nI tried to run ipython3 in a directory, which was already deleted. ipython                            \r\nended with Traceback.                                                                                 \r\n                                                                                                      \r\nVersion-Release number of selected component (if applicable):                                         \r\npython3-ipython-2.3.0-1.fc21.noarch                                                                   \r\n                                                                                                      \r\nHow reproducible:                                                                                     \r\nalways                                                                                                \r\n                                                                                                      \r\nSteps to Reproduce:                                                                                   \r\n1. run ipython3 in non-existing directory                                                             \r\n                                                                                                      \r\nActual results:\r\n```\r\n$ ipython3\r\n[TerminalIPythonApp] ERROR | Current working directory doesn\'t exist.\r\nTraceback (most recent call last):                                                                    \r\n  File ""/usr/bin/ipython3"", line 5, in <module>                                                       \r\n    start_ipython()                                                                                   \r\n  File ""/usr/lib/python3.4/site-packages/IPython/__init__.py"", line 120, in                           \r\nstart_ipython                                                                                         \r\n    return launch_new_instance(argv=argv, **kwargs)                                                   \r\n  File ""/usr/lib/python3.4/site-packages/IPython/config/application.py"", line                         \r\n562, in launch_instance                                                                               \r\n    app = cls.instance(**kwargs)                                                                      \r\n  File ""/usr/lib/python3.4/site-packages/IPython/config/configurable.py"", line                        \r\n354, in instance                                                                                      \r\n    inst = cls(*args, **kwargs)                                                                       \r\n  File ""<string>"", line 2, in __init__                                                                \r\n  File ""/usr/lib/python3.4/site-packages/IPython/config/application.py"", line                         \r\n92, in catch_config_error                                                                             \r\n    return method(app, *args, **kwargs)                                                               \r\n  File ""/usr/lib/python3.4/site-packages/IPython/core/application.py"", line                           \r\n183, in __init__                                                                                      \r\n    directory = py3compat.getcwd()                                                                    \r\nFileNotFoundError: [Errno 2] No such file or directory                                                \r\n```\r\n                                                                                                      \r\nExpected results:                                                                                     \r\nError message, but no Traceback                                                                       \r\n\r\nForwarded from https://bugzilla.redhat.com/show_bug.cgi?id=1195181.'"
