issue,id,reporter,closed_by,created_at,updated_at,closed_at,state,assignee,milestone,comments,label_name,url,title,body
6263,160076913,WarrenWeckesser,rgommers,2016-06-14 01:06:02,2016-06-19 17:44:48,2016-06-19 17:44:10,closed,,0.18.0,0,defect;scipy.stats,https://api.github.com/repos/scipy/scipy/issues/6263,b'BUG: stats: Inconsistency in the multivariate_normal docstring',"b'The docstring for `scipy.stats.multivariate_normal` (actually in `multivariate_normal_gen`) includes this:\r\n\r\n    Methods\r\n    -------\r\n    ``pdf(x, mean=None, cov=1, allow_singular=False)``\r\n        Probability density function.\r\n    ``logpdf(x, mean=None, cov=1, allow_singular=False)``\r\n        Log of the probability density function.\r\n    ``rvs(mean=None, cov=1, size=1, random_state=None)``\r\n        Draw random samples from a multivariate normal distribution.\r\n\r\nBut the `pdf` and `logpdf` methods do not have default values for `mean` and `cov`.  E.g.\r\n\r\n    def pdf(self, x, mean, cov, allow_singular=False):\r\n        ...\r\n\r\nSee http://stackoverflow.com/questions/37798025/multivariate-normal-pdf-in-scipy for a report of this problem out in the wild.'"
6246,159777248,pbrod,rgommers,2016-06-11 14:55:12,2016-06-17 08:42:53,2016-06-17 08:42:53,closed,,0.18.0,4,defect;scipy.stats,https://api.github.com/repos/scipy/scipy/issues/6246,b'ENH: Add _support_mask to distributions',b'fixes issues gh-6167  gh-6235'
6235,159645372,pbrod,rgommers,2016-06-10 14:18:26,2016-06-17 08:43:49,2016-06-17 08:43:47,closed,,0.18.0,4,defect;scipy.stats,https://api.github.com/repos/scipy/scipy/issues/6235,b'BUG: alpha.pdf and alpha.logpdf returns nan for x=0',"b'The alpha distribution  return nan for x=0 as exemplified here:\r\n\r\n    >>> import numpy as np\r\n    >>> import scipy.stats as ss\r\n    >>> ss.alpha.pdf(0,2)\r\n    nan\r\n    >>> ss.alpha.logpdf(0,2)\r\n    nan\r\n\r\nThe correct value is 0, because it is outside the support of the distribution (0 < x).\r\nThe fault lies apparently in line 1582 and 1624 in the pdf and logpdf method:\r\n\r\nhttps://github.com/scipy/scipy/blob/v0.17.1/scipy/stats/_distn_infrastructure.py#L1582\r\nhttps://github.com/scipy/scipy/blob/v0.17.1/scipy/stats/_distn_infrastructure.py#L1624\r\n\r\nwhich incorrectly includes x==0 in the support of the distribution.\r\n\r\nOne solution is to delegate the support mask calculation to a function\r\nand replace L1582 and L1624 in the pdf and logpdf method with:\r\n\r\n       cond1 = (scale > 0) & self._support_mask(x)\r\n   \r\nThe default support mask function in rv_continous should be:\r\n\r\n    def _support_mask(self, x)\r\n        return (self.a<=x) | (x<=self.b)\r\n\r\nwhile the support mask function for the alpha distribution should be:\r\n\r\n    def _support_mask(self, x)\r\n        return self.a<x\r\n\r\nThis issue is connected to #6167\r\n'"
6229,159180658,ev-br,dlax,2016-06-08 14:39:01,2016-06-15 06:44:44,2016-06-15 06:44:44,closed,,0.18.0,8,defect;scipy.optimize,https://api.github.com/repos/scipy/scipy/issues/6229,b'BUG: optimize: avoid an infinite loop in Newton-CG',b'Mechanically cap the number of iterations in the inner loop.\r\n\r\ncloses gh-6165\r\n\r\n'
6222,159003873,kodonnell,rgommers,2016-06-07 19:24:57,2016-06-12 07:27:36,2016-06-12 07:26:51,closed,,0.18.0,2,defect;easy-fix;scipy.interpolate,https://api.github.com/repos/scipy/scipy/issues/6222,b'PchipInterpolator no longer handles a 2-element array',"b""The following command works fine in scipy==0.16.1, but fails in scipy==0.17.1 (but works if you make it a 3 dimension array):\r\n\r\n```python\r\nPchipInterpolator([0,1],[0,1])\r\n```\r\n\r\nI'm not sure if this is intended behaviour, but at the very least it does not appear to be documented here: http://docs.scipy.org/doc/scipy-0.17.1/reference/generated/scipy.interpolate.PchipInterpolator.html"""
6205,158398937,ambevill,WarrenWeckesser,2016-06-03 15:55:28,2016-06-03 16:05:28,2016-06-03 16:04:50,closed,,,1,defect;duplicate;scipy.stats,https://api.github.com/repos/scipy/scipy/issues/6205,b'Correlated stats.norm.rvs when passed ',"b""I would expect that if I pass an array of N `loc` values into `rvs`, it would sample the values independently. Instead, `rvs` returns an N-array of the same random number, shifted and scaled according to the corresponding value in the `loc` array. For example:\r\n\r\n```\r\nfrom scipy import arange, zeros, __version__\r\nfrom scipy.stats import norm\r\n\r\nprint(__version__)\r\nprint(norm.rvs(size=3))\r\nprint(norm.rvs(zeros(3)))\r\nprint(norm.rvs(arange(3)))\r\n\r\n```\r\nwill output\r\n```\r\n0.17.1\r\n[-0.44117927 -2.20215922  0.52281674]\r\n[ 0.21769148  0.21769148  0.21769148]\r\n[-0.02990758  0.97009242  1.97009242]\r\n```\r\nThe first printed array is the behavior I expect: the numbers are uncorrelated. The other two arrays are clearly correlated. I don't observe a similar problem in scipy.stats.poisson.rvs:\r\n\r\n```\r\nfrom scipy import array\r\nfrom scipy.stats import poisson\r\n\r\nprint(poisson.rvs(array((10, 10, 20, 20))))\r\n```\r\nwill output\r\n```\r\n\r\n\r\n[10  6 28 26]\r\n```"""
6194,157324438,misho88,pv,2016-05-28 06:46:39,2016-06-05 12:17:16,2016-06-05 12:16:46,closed,,0.18.0,2,defect;scipy.linalg,https://api.github.com/repos/scipy/scipy/issues/6194,b'lstsq() and others detect numpy.complex256 as real',"b""For example:\r\n```\r\n>>> A = np.array([[1,2,3],[4,5,6],[7,8,9]])\r\n>>> b = [3,2,1]\r\n>>> dt=np.complex256; la.lstsq(array(A, dtype=dt), array(b, dtype=dt), lapack_driver='gelsd')\r\n---------------------------------------------------------------------------\r\nValueError                                Traceback (most recent call last)\r\n<ipython-input-45-1282c50dbc51> in <module>()\r\n----> 1 dt=np.complex256; la.lstsq(array(A, dtype=dt), array(b, dtype=dt), lapack_driver='gelsd')\r\n\r\n/usr/lib/python3.5/site-packages/scipy/linalg/basic.py in lstsq(a, b, cond, overwrite_a, overwrite_b, check_finite, lapack_driver)\r\n    867         elif driver == 'gelsd':\r\n    868             if real_data:\r\n--> 869                 lwork, iwork = _compute_lwork(lapack_lwork, m, n, nrhs, cond)\r\n    870                 if iwork == 0:\r\n    871                     # this is LAPACK bug 0038: dgelsd does not provide the\r\n\r\nValueError: too many values to unpack (expected 2)\r\n```\r\n\r\nChoosing a driver that skips this check works fine, casting the complex256 to a complex128 along the way as expected:\r\n\r\n```\r\n>>> dt=np.complex256; la.lstsq(array(A, dtype=dt), array(b, dtype=dt), lapack_driver='gelsy')\r\n\r\n(array([-1.94444444+0.j, -0.11111111+0.j,  1.72222222+0.j]),\r\n array([], dtype=complex128),\r\n 2,\r\n None)\r\n```\r\n\r\nTracing through this got me to line 217 of scipy/linalg/blas.py, which should probably change from\r\n`    if dtype.char not in 'fdFD':`\r\nto\r\n`    if dtype.char not in 'fdgFDG':`\r\nunless that's going to break something else. """
6189,157190900,innisfree,rgommers,2016-05-27 11:55:55,2016-06-04 16:26:09,2016-06-04 16:26:09,closed,,,1,defect;Documentation;easy-fix;scipy.spatial,https://api.github.com/repos/scipy/scipy/issues/6189,b'Typo in scipy.spatial.distance.cdist docs',b'http://docs.scipy.org/doc/scipy/reference/generated/scipy.spatial.distance.cdist.html\r\nhttps://github.com/scipy/scipy/blob/v0.17.1/scipy/spatial/distance.py#L1778-L2294\r\n\r\nThe cdist doc string defines the Mahalanobis distance without a square root. See e.g.\r\n\r\nhttps://en.m.wikipedia.org/wiki/Mahalanobis_distance\r\n\r\nThe function called by cdist is itself correct and correctly documented\r\n\r\nhttps://github.com/scipy/scipy/blob/v0.17.1/scipy/spatial/distance.py#L541\r\n'
6184,156172900,rgommers,pv,2016-05-22 21:07:59,2016-06-07 01:30:26,2016-06-05 12:27:02,closed,,0.18.0,13,defect;scipy.io,https://api.github.com/repos/scipy/scipy/issues/6184,b'BUG: fix issue in io/wavfile for float96 input.',b'This resulted in 24 test errors on my 32-bit Python install.\r\nIntroduced in gh-5990. @endolith could you please check this fix?'
6180,156026633,olgabot,rgommers,2016-05-20 18:44:31,2016-06-15 19:34:17,2016-06-15 19:34:17,closed,,,2,defect;scipy.cluster,https://api.github.com/repos/scipy/scipy/issues/6180,"b""Can't use precomputed distances with `hierarchy.linkage`""","b'[Here](http://nbviewer.jupyter.org/gist/olgabot/1341e73fd387db245f9ab1be3e65f2d6) is a minimal example using scipy v0.17.1 showing that when you use `hierarchy.linkage` to compute both the pairwise distances and the linkages, it works fine:\r\n\r\n```python\r\nward_linkage = hierarchy.linkage(ica_components, method=\'ward\', metric=\'euclidean\')\r\n```\r\n(no error)\r\n\r\nBut if I precompute the pairwise distances:\r\n\r\n```python\r\npairwise_dists = distance.pdist(ica_components, metric=\'euclidean\')\r\nhierarchy.linkage(pairwise_dists, method=\'ward\', metric=\'euclidean\')\r\n```\r\nThen I get this cryptic error about missing values. This seems especially weird because Ward clustering **does** use the euclidean metric, which is the default in the function.\r\n```\r\n---------------------------------------------------------------------------\r\nValueError                                Traceback (most recent call last)\r\n<ipython-input-3-b02b24ee06aa> in <module>()\r\n      1 pairwise_dists = distance.pdist(ica_components, metric=\'euclidean\')\r\n----> 2 hierarchy.linkage(pairwise_dists, method=\'ward\', metric=\'euclidean\')\r\n\r\n/Users/olga/anaconda3/envs/single-cell-bioinformatics/lib/python3.5/site-packages/scipy/cluster/hierarchy.py in linkage(y, method, metric)\r\n    631         d = distance.num_obs_y(y)\r\n    632         if method not in _cpy_non_euclid_methods:\r\n--> 633             raise ValueError(""Valid methods when the raw observations are ""\r\n    634                              ""omitted are \'single\', \'complete\', \'weighted\', ""\r\n    635                              ""and \'average\'."")\r\n\r\nValueError: Valid methods when the raw observations are omitted are \'single\', \'complete\', \'weighted\', and \'average\'.\r\n```\r\n\r\nAnd it seems the [`hierarchy.linkage`](https://github.com/scipy/scipy/blob/v0.17.1/scipy/cluster/hierarchy.py#L633) code is supposed to check for whether this is already a distance array by checking the size, but maybe isn\'t working with exactly my input. However, [these lines](https://github.com/scipy/scipy/blob/master/scipy/cluster/hierarchy.py#L649) are changed in the `master` branch so maybe this has been fixed. Can you help with this?\r\n\r\nThanks,\r\nOlga'"
6167,155273885,zym1010,rgommers,2016-05-17 14:28:06,2016-06-17 08:44:05,2016-06-17 08:43:02,closed,,0.18.0,13,defect;enhancement;scipy.stats,https://api.github.com/repos/scipy/scipy/issues/6167,b'incorrect distribution fitting for data containing boundary values.',"b""I found that when using `scipy.stats.expon.fit(X, floc=0)` (so location parameter is fixed to 0), data points having values `0` are not considered during fit.\r\n\r\n> In [26]: expon.fit([2,2,2,2],floc=0)\r\n> Out[26]: (0, 2.0000000000000022)\r\n> \r\n> In [27]: expon.fit([0,0,0,0,2,2,2,2],floc=0)\r\n> Out[27]: (0, 2.0000000000000022)\r\n\r\nHowever, those zero data points are honored in MATLAB\r\n\r\n> fitdist([0,0,0,0,2,2,2,2]','Exponential')\r\n>\r\n> ans = \r\n> \r\n> ExponentialDistribution\r\n>\r\n> Exponential distribution\r\n> mu = 1   [0.554682, 2.31627]\r\n> \r\n\r\nOn <http://docs.scipy.org/doc/scipy/reference/generated/scipy.stats.rv_continuous.html>, it says that\r\n> `x` is valid if it is within the support of a distribution, `self.a <= x <= self.b`\r\n\r\nI believe this statement is not respected in `rv_continuous.fit`. The problem should come from <https://github.com/scipy/scipy/blob/v0.17.1/scipy/stats/_distn_infrastructure.py#L1916> and <https://github.com/scipy/scipy/blob/v0.17.1/scipy/stats/_distn_infrastructure.py#L1943>, where values equal to boundary values of the support are discarded.\r\n"""
6165,155147222,Chris7,dlax,2016-05-16 23:46:10,2016-06-15 09:36:40,2016-06-15 06:44:44,closed,,0.18.0,7,defect;scipy.optimize,https://api.github.com/repos/scipy/scipy/issues/6165,b'optimize.minimize infinite loop with Newton-CG',"b'I am currently trying to use Newton-CG but am running into a problem where I encounter an infinite loop in the minimization routine. Code to replicate this may be found here:\r\n\r\nhttps://gist.github.com/Chris7/51ed3a8f8cec011ce3342615675195b7\r\n\r\nI am using Ubuntu 14.04 64 bit, and here is my pip freeze:\r\n```\r\ncoverage==4.0.3\r\ncoveralls==1.1\r\nCython==0.23.4\r\ndocopt==0.6.2\r\nline-profiler==1.0\r\nlxml==3.5.0\r\nmemory-profiler==0.41\r\nnose==1.3.7\r\nnumpy==1.10.1\r\npandas==0.17.1\r\npatsy==0.4.1\r\nplotly==1.9.6\r\npluggy==0.3.1\r\nprofilestats==2.0\r\npy==1.4.31\r\npyprof2calltree==1.3.2\r\npython-dateutil==2.4.2\r\npytz==2015.7\r\nrequests==2.8.1\r\nscikit-learn==0.17\r\nscipy==0.17.1\r\nsix==1.10.0\r\ntox==2.2.1\r\nvirtualenv==13.1.2\r\n```\r\n\r\nThe code which runs infinitely is in optimize.optimize, lines 1412-1440 and are:\r\n\r\n```python\r\nwhile numpy.add.reduce(numpy.abs(ri)) > termcond:\r\n    if fhess is None:\r\n        if fhess_p is None:\r\n            Ap = approx_fhess_p(xk, psupi, fprime, epsilon)\r\n        else:\r\n            Ap = fhess_p(xk, psupi, *args)\r\n            hcalls = hcalls + 1\r\n    else:\r\n        Ap = numpy.dot(A, psupi)\r\n    # check curvature\r\n    Ap = asarray(Ap).squeeze()  # get rid of matrices...\r\n    curv = numpy.dot(psupi, Ap)\r\n    if 0 <= curv <= 3 * float64eps:\r\n        break\r\n    elif curv < 0:\r\n        if (i > 0):\r\n            break\r\n        else:\r\n            # fall back to steepest descent direction\r\n            xsupi = dri0 / (-curv) * b\r\n            break\r\n    alphai = dri0 / curv\r\n    xsupi = xsupi + alphai * psupi\r\n    ri = ri + alphai * Ap\r\n    dri1 = numpy.dot(ri, ri)\r\n    betai = dri1 / dri0\r\n    psupi = -ri + betai * psupi\r\n    i = i + 1\r\n    dri0 = dri1          #\r\n```\r\n\r\nI would try to patch this myself, but I do not know enough about the Newton-CG method (yet). The  issue appears to be that xsupi never increments and the curvature keeps increasing so it never breaks.'"
6162,154896447,jonasrauber,argriffing,2016-05-15 08:12:29,2016-06-16 18:32:34,2016-06-16 18:30:10,closed,,0.18.0,3,defect;scipy.optimize,https://api.github.com/repos/scipy/scipy/issues/6162,b'fmin_l_bfgs_b returns inconsistent results (fmin \xa1\xd9 f(xmin)) and can return arbitrarily bad results when stopped by maxfun',"b'## Problem\r\nscipy.optimize.fmin_l_bfgs_b returns inconsistent results and can return arbitrarily bad results even when better ones have been seen before.\r\n\r\nSee this minimal working example: https://gist.github.com/jonasrauber/41da8b80342c437ecc3e41c743aff98f\r\n\r\n## Reason\r\nIf the number of function evaluations reaches maxfun, the algorithm returns the function value returned by last function call as fmin and the x that would be used for the next function call as xmin. Both are wrong, because they are from within the line search and thus neither the current nor the next function call are guaranteed to represent the optimum of the function evaluations done so far.\r\n\r\n## Solution\r\nInstead, the algorithm should only return results of completed iterations, i.e. by either restoring xmin and fmin of the last completed iteration or completing the current iteration despite reaching maxfun.'"
