issue,id,reporter,closed_by,created_at,updated_at,closed_at,state,assignee,milestone,comments,label_name,url,title,body
spacetelescope/synphot_refactor#84,158241300,pllim,pllim,2016-06-02 21:14:06,2016-06-22 16:07:36,2016-06-03 20:08:12,closed,pllim,,3,Refactoring;units,https://api.github.com/repos/spacetelescope/synphot_refactor/issues/84,b'Use Astropy mag units',"b'- [x] Replaced STMAG and ABMAG with official units from Astropy.\r\n\r\nThis fixes #32. It is unlikely that VEGAMAG and OBMAG will ever be in Astropy, as they depend on standard star/telescope area, so just leave those as-is.\r\n\r\nNote: When astropy/astropy#5017 is merged, `spectral_density_mag` can be removed.'"
spacetelescope/stsynphot_refactor#16,156334142,pllim,pllim,2016-05-23 18:21:08,2016-05-25 20:37:47,2016-05-25 20:37:47,closed,pllim,,0,,https://api.github.com/repos/spacetelescope/stsynphot_refactor/issues/16,b'Use new models in synphot',b'Changes for spacetelescope/synphot_refactor#81'
radio-astro-tools/spectral-cube#301,156755557,keflavich,keflavich,2016-05-25 13:49:03,2016-06-02 07:28:57,2016-06-02 07:28:57,closed,,,4,,https://api.github.com/repos/radio-astro-tools/spectral-cube/issues/301,b'Handle WCS reversal & fix 1D slice headers',"b'WCS reversal, e.g. cube[::-1,:,:], is allowed now but does *not* work because\nof https://github.com/astropy/astropy/pull/4962.  This PR partially implements\na reverse indexing.'"
numpy/numpy#7651,155818537,ewmoore,charris,2016-05-19 19:42:33,2016-05-19 21:44:43,2016-05-19 20:24:57,closed,,,6,12 - Regression;component: numpy.core,https://api.github.com/repos/numpy/numpy/issues/7651,b'BUG: one to any power is still 1.  Broken edgecase for int arrays',b'Fixes gh-7648.'
numpy/numpy#7649,155778729,mhvk,mhvk,2016-05-19 16:22:51,2016-05-19 16:36:42,2016-05-19 16:30:02,closed,,,3,,https://api.github.com/repos/numpy/numpy/issues/7649,b'BUG: Integers raised to negative powers gives wrong results',"b'In current master:\r\n```\r\nnp.array(1, dtype=int) ** -2\r\nOut[5]: 0\r\n```\r\nIn 1.11 and earlier:\r\n```\r\nIn [3]: np.array(1, dtype=int) ** -2\r\nOut[3]: 1\r\n```\r\n(Found in astropy testing; https://github.com/astropy/astropy/pull/4950)'"
numpy/numpy#7648,155643621,jakevdp,charris,2016-05-19 02:48:18,2016-05-19 20:24:57,2016-05-19 20:24:57,closed,,,5,11 - Bug;component: numpy.core,https://api.github.com/repos/numpy/numpy/issues/7648,b'Behavior of negative exponentiation inconsistent between integer types',b'```python\r\n>>> np.int64(2) ** -2\r\n0.25\r\n>>> np.int32(2) ** -2\r\n0\r\n```\r\n\r\nTested on OSX 10.8.5 w/ numpy 1.10 on both Python 2.7 and 3.5.'
numpy/numpy#7459,143252851,ewmoore,,2016-03-24 13:56:28,2016-06-06 22:22:01,None,open,,1.12.0 release,11,10 - Maintenance;component: numpy.core,https://api.github.com/repos/numpy/numpy/issues/7459,b'WIP: implement __rop__ logic for scalar operators',"b""Re. #7449.  \r\n\r\nThis is a work in progress, both because I'd like to get some feedback on the approach and there are currently two test failures that I don't yet understand. \r\n"""
astropy/astroquery#689,155302202,keflavich,bsipocz,2016-05-17 16:21:24,2016-05-23 15:14:48,2016-05-23 15:14:47,closed,,,4,,https://api.github.com/repos/astropy/astroquery/issues/689,"b""python2: astropy tables with unicode don't print""","b'Example:\r\n\r\n```\r\nfrom astroquery.alma import Alma\r\nfrom astropy import units as u\r\nAlma.query_region(coordinate=SkyCoord(\'04:54:08.85 -03:00:28.8\', unit=(\'hour\',\'deg\'), frame=\'icrs\'), radius=1*u.arcmin)\r\n```\r\n\r\nresults in:\r\n\r\n```\r\nOut[14]: Traceback (most recent call last):\r\n  File ""/Users/adam/anaconda/envs/astropy27/lib/python2.7/site-packages/IPython/core/formatters.py"", line 697, in __call__\r\n    printer.pretty(obj)\r\n  File ""/Users/adam/anaconda/envs/astropy27/lib/python2.7/site-packages/IPython/lib/pretty.py"", line 383, in pretty\r\n    return _default_pprint(obj, self, cycle)\r\n  File ""/Users/adam/anaconda/envs/astropy27/lib/python2.7/site-packages/IPython/lib/pretty.py"", line 503, in _default_pprint\r\n    _repr_pprint(obj, p, cycle)\r\n  File ""/Users/adam/anaconda/envs/astropy27/lib/python2.7/site-packages/IPython/lib/pretty.py"", line 685, in _repr_pprint\r\n    output = repr(obj)\r\n  File ""/Users/adam/repos/astropy/astropy/table/table.py"", line 812, in __repr__\r\n    return self._base_repr_(html=False, max_width=None)\r\n  File ""/Users/adam/repos/astropy/astropy/table/table.py"", line 799, in _base_repr_\r\n    max_lines=max_lines, tableclass=tableclass)\r\n  File ""/Users/adam/repos/astropy/astropy/table/pprint.py"", line 477, in _pformat_table\r\n    align=align_)\r\n  File ""/Users/adam/repos/astropy/astropy/table/pprint.py"", line 223, in _pformat_col\r\n    col_strs = list(col_strs_iter)\r\n  File ""/Users/adam/repos/astropy/astropy/table/pprint.py"", line 391, in _pformat_col_iter\r\n    col_str = format_func(col_format, col[i])\r\n  File ""/Users/adam/repos/astropy/astropy/table/pprint.py"", line 28, in <lambda>\r\n    _format_funcs = {None: lambda format_, val: text_type(val)}\r\nUnicodeDecodeError: \'ascii\' codec can\'t decode byte 0xe2 in position 52: ordinal not in range(128)\r\n```\r\n\r\n\r\nSpecific problem:\r\n```\r\nIn [18]: query[\'Project abstract\'].data\r\nOut[18]:\r\nmasked_BaseColumn(data = [ \'We propose to conduct deep ALMA observation of two z\\xe2\\x88\\xbc6 sub-L\\xe2\\x88\\x97 star-forming galaxies to detect their [CII] emission line and derive from the line flux their star formation activity. These two Lyman-break galaxies are unique multiple image systems found in the massive cluster lenses Abell 383 and MS0451-03 at redshift 6.027 and 6.703 respectively. Their lensing magnification is ~11 and 100 respectively thus allowing to probe the properties of &#34;normal&#34; low luminosity galaxies at early times in the Universe. The proposed observation will lead to a secure [CII] detection. However, would we not detect [CII] the upper limit we can derived will have strong consequences on our understanding of star formation in the early Universe advocating for unexpected strong evolution in the galaxy formation models.\'\r\n \'We propose to conduct deep ALMA observation of two z\\xe2\\x88\\xbc6 sub-L\\xe2\\x88\\x97 star-forming galaxies to detect their [CII] emission line and derive from the line flux their star formation activity. These two Lyman-break galaxies are unique multiple image systems found in the massive cluster lenses Abell 383 and MS0451-03 at redshift 6.027 and 6.703 respectively. Their lensing magnification is ~11 and 100 respectively thus allowing to probe the properties of &#34;normal&#34; low luminosity galaxies at early times in the Universe. The proposed observation will lead to a secure [CII] detection. However, would we not detect [CII] the upper limit we can derived will have strong consequences on our understanding of star formation in the early Universe advocating for unexpected strong evolution in the galaxy formation models.\'\r\n \'We propose to conduct deep ALMA observation of two z\\xe2\\x88\\xbc6 sub-L\\xe2\\x88\\x97 star-forming galaxies to detect their [CII] emission line and derive from the line flux their star formation activity. These two Lyman-break galaxies are unique multiple image systems found in the massive cluster lenses Abell 383 and MS0451-03 at redshift 6.027 and 6.703 respectively. Their lensing magnification is ~11 and 100 respectively thus allowing to probe the properties of &#34;normal&#34; low luminosity galaxies at early times in the Universe. The proposed observation will lead to a secure [CII] detection. However, would we not detect [CII] the upper limit we can derived will have strong consequences on our understanding of star formation in the early Universe advocating for unexpected strong evolution in the galaxy formation models.\'],\r\n                  mask = [False False False],\r\n            fill_value = N/A)\r\n\r\n```\r\n\r\nEDIT: note the dtype of this column is `(\'Project abstract\', \'S4000\')`\r\n\r\nThis is therefore a problem with astropy.table\'s pprint function'"
gammapy/gammapy#507,147419231,joleroi,joleroi,2016-04-11 12:58:55,2016-04-20 12:20:37,2016-04-11 22:48:04,closed,joleroi,0.4,4,feature,https://api.github.com/repos/gammapy/gammapy/issues/507,b'Add Fermi catalog spectrum evaluation and plotting',b'This PR introduces\r\n\r\n* [x] Integral and differential flux points Table subclasses\r\n* [x] Conversion method from int to diff (wrapper around existing functionality)\r\n* [x] read_3FGL methods for both flux points classes as well as SpectrumFitResult\r\n* [x] evaluate and evaluate_butterfly for SpectrumFitResult\r\n\r\nI replaces https://github.com/gammapy/gammapy/pull/504\r\n\r\nUp next\r\n* The same for 2FHL (this is  a little bit more involved)\r\n'
GalSim-developers/GalSim#690,116097672,rmjarvis,rmjarvis,2015-11-10 12:29:43,2016-06-06 20:09:54,2016-06-05 03:17:52,closed,rmjarvis,v1.4,65,,https://api.github.com/repos/GalSim-developers/GalSim/issues/690,b'#556 New LSST module with WCS using LSST stack for implementation',"b'(Text originally by @danielsf)\r\n\r\nI think this implements all of the functionality you need to create a WCS for an LSST detector, provided you already have the LSST stack installed.\r\n\r\nThere are two classes defined:\r\n\r\nLsstCamera wraps the whole afwCameraGeom model for the LSST camera. This class performs the exact (according to the LSST stack) transformations between RA, Dec and pixel coordinates.\r\n\r\nLsstWCS uses LsstCamera to create a WCS for a single detector on the LSST Camera.\r\n\r\nI have added a test_lsst.py script to the tests/ directory to test all of the relevant functionality.\r\n\r\nLet me know what needs fixing.'"
sunpy/sunpy#1759,152919349,wafels,Cadair,2016-05-04 02:50:47,2016-05-24 18:05:35,2016-05-24 18:05:35,closed,Cadair,0.7,11,0.6.x;0.7.x;affects-released;Bug?;effort-medium;in progress;package-intermediate;priority-high,https://api.github.com/repos/sunpy/sunpy/issues/1759,b'A problem with draw_grid=True and WCSAxes',"b'Before installing WCSAxes, the code below produced a map using draw_grid=True with no issues.  After installing WCSAxes, Map gives the following error when using the draw_grid option.  Can anyone else reproduce this?\r\n\r\n```python\r\nIn [1]: from sunpy.map import Map\r\n\r\nIn [2]: b = Map(\'/Users/ireland/sunpy/data/sample_data/aia.lev1.193A_2013-09-21T16_00_06.84Z.image_lev1.fits\')\r\nException AttributeError: AttributeError(\'_coldefs\',) in <bound method FITS_rec.__del__ of FITS_rec([(array([2150,    0], dtype=int32),),\r\n       (array([2114, 2150], dtype=int32),),\r\n       (array([1994, 4264], dtype=int32),), ...,\r\n       (array([    2067, 12414925], dtype=int32),),\r\n       (array([    2101, 12416992], dtype=int32),),\r\n       (array([    2109, 12419093], dtype=int32),)], \r\n      dtype=(numpy.record, [(\'COMPRESSED_DATA\', \'>i4\', (2,))]))> ignored\r\n\r\nIn [3]: b.peek()\r\n\r\nIn [4]: b.peek(draw_grid=True)\r\n---------------------------------------------------------------------------\r\nInconsistentAxisTypesError                Traceback (most recent call last)\r\n/Users/ireland/anaconda/lib/python2.7/site-packages/matplotlib/artist.pyc in draw_wrapper(artist, renderer, *args, **kwargs)\r\n     59     def draw_wrapper(artist, renderer, *args, **kwargs):\r\n     60         before(artist, renderer)\r\n---> 61         draw(artist, renderer, *args, **kwargs)\r\n     62         after(artist, renderer)\r\n     63 \r\n\r\n/Users/ireland/anaconda/lib/python2.7/site-packages/matplotlib/figure.pyc in draw(self, renderer)\r\n   1157         dsu.sort(key=itemgetter(0))\r\n   1158         for zorder, a, func, args in dsu:\r\n-> 1159             func(*args)\r\n   1160 \r\n   1161         renderer.close_group(\'figure\')\r\n\r\n/Users/ireland/anaconda/lib/python2.7/site-packages/wcsaxes/core.pyc in draw(self, renderer, inframe)\r\n    192         self.coords.frame._update_patch_path()\r\n    193 \r\n--> 194         super(WCSAxes, self).draw(renderer, inframe)\r\n    195 \r\n    196         # Here need to find out range of all coordinates, and update range for\r\n\r\n/Users/ireland/anaconda/lib/python2.7/site-packages/matplotlib/artist.pyc in draw_wrapper(artist, renderer, *args, **kwargs)\r\n     59     def draw_wrapper(artist, renderer, *args, **kwargs):\r\n     60         before(artist, renderer)\r\n---> 61         draw(artist, renderer, *args, **kwargs)\r\n     62         after(artist, renderer)\r\n     63 \r\n\r\n/Users/ireland/anaconda/lib/python2.7/site-packages/matplotlib/axes/_base.pyc in draw(self, renderer, inframe)\r\n   2322 \r\n   2323         for zorder, a in dsu:\r\n-> 2324             a.draw(renderer)\r\n   2325 \r\n   2326         renderer.close_group(\'axes\')\r\n\r\n/Users/ireland/anaconda/lib/python2.7/site-packages/matplotlib/artist.pyc in draw_wrapper(artist, renderer, *args, **kwargs)\r\n     59     def draw_wrapper(artist, renderer, *args, **kwargs):\r\n     60         before(artist, renderer)\r\n---> 61         draw(artist, renderer, *args, **kwargs)\r\n     62         after(artist, renderer)\r\n     63 \r\n\r\n/Users/ireland/anaconda/lib/python2.7/site-packages/matplotlib/lines.pyc in draw(self, renderer)\r\n    729         funcname = self._lineStyles.get(self._linestyle, \'_draw_nothing\')\r\n    730         if funcname != \'_draw_nothing\':\r\n--> 731             tpath, affine = transf_path.get_transformed_path_and_affine()\r\n    732             if len(tpath.vertices):\r\n    733                 self._lineFunc = getattr(self, funcname)\r\n\r\n/Users/ireland/anaconda/lib/python2.7/site-packages/matplotlib/transforms.pyc in get_transformed_path_and_affine(self)\r\n   2709         the path necessary to complete the transformation.\r\n   2710         """"""\r\n-> 2711         self._revalidate()\r\n   2712         return self._transformed_path, self.get_affine()\r\n   2713 \r\n\r\n/Users/ireland/anaconda/lib/python2.7/site-packages/matplotlib/transforms.pyc in _revalidate(self)\r\n   2683             or self._transformed_path is None):\r\n   2684             self._transformed_path = \\\r\n-> 2685                 self._transform.transform_path_non_affine(self._path)\r\n   2686             self._transformed_points = \\\r\n   2687                 Path._fast_from_codes_and_verts(\r\n\r\n/Users/ireland/anaconda/lib/python2.7/site-packages/matplotlib/transforms.pyc in transform_path_non_affine(self, path)\r\n   2362             return path\r\n   2363         elif not self._a.is_affine and self._b.is_affine:\r\n-> 2364             return self._a.transform_path_non_affine(path)\r\n   2365         else:\r\n   2366             return self._b.transform_path_non_affine(\r\n\r\n/Users/ireland/anaconda/lib/python2.7/site-packages/wcsaxes/transforms.pyc in transform_path(self, path)\r\n     48             The resulting path\r\n     49         """"""\r\n---> 50         return Path(self.transform(path.vertices), path.codes)\r\n     51 \r\n     52     transform_path_non_affine = transform_path\r\n\r\n/Users/ireland/anaconda/lib/python2.7/site-packages/wcsaxes/transforms.pyc in transform(self, world)\r\n     97             raise ValueError(""Second dimension of input values should match number of WCS coordinates"")\r\n     98 \r\n---> 99         pixel = self.wcs.wcs_world2pix(world, 1) - 1\r\n    100 \r\n    101         if self.slice is None:\r\n\r\n/Users/ireland/anaconda/lib/python2.7/site-packages/astropy/wcs/wcs.pyc in wcs_world2pix(self, *args, **kwargs)\r\n   2141         return self._array_converter(\r\n   2142             lambda xy, o: self.wcs.s2p(xy, o)[\'pixcrd\'],\r\n-> 2143             \'input\', *args, **kwargs)\r\n   2144     wcs_world2pix.__doc__ = """"""\r\n   2145         Transforms world coordinates to pixel coordinates, using only\r\n\r\n/Users/ireland/anaconda/lib/python2.7/site-packages/astropy/wcs/wcs.pyc in _array_converter(self, func, sky, *args, **kwargs)\r\n   1229             if self.naxis == 1 and len(xy.shape) == 1:\r\n   1230                 return _return_list_of_arrays([xy], origin)\r\n-> 1231             return _return_single_array(xy, origin)\r\n   1232 \r\n   1233         elif len(args) == self.naxis + 1:\r\n\r\n/Users/ireland/anaconda/lib/python2.7/site-packages/astropy/wcs/wcs.pyc in _return_single_array(xy, origin)\r\n   1213             if ra_dec_order and sky == \'input\':\r\n   1214                 xy = self._denormalize_sky(xy)\r\n-> 1215             result = func(xy, origin)\r\n   1216             if ra_dec_order and sky == \'output\':\r\n   1217                 result = self._normalize_sky(result)\r\n\r\n/Users/ireland/anaconda/lib/python2.7/site-packages/astropy/wcs/wcs.pyc in <lambda>(xy, o)\r\n   2140             raise ValueError(""No basic WCS settings were created."")\r\n   2141         return self._array_converter(\r\n-> 2142             lambda xy, o: self.wcs.s2p(xy, o)[\'pixcrd\'],\r\n   2143             \'input\', *args, **kwargs)\r\n   2144     wcs_world2pix.__doc__ = """"""\r\n\r\nInconsistentAxisTypesError: ERROR 4 in wcss2p() at line 2876 of file cextern/wcslib/C/wcs.c:\r\nncoord and/or nelem inconsistent with the wcsprm.\r\n\r\n\r\nIn [5]: \r\n```'"
numpy/numpy#7393,139411294,mhvk,charris,2016-03-08 22:21:16,2016-03-10 01:58:05,2016-03-10 01:58:05,closed,,,11,,https://api.github.com/repos/numpy/numpy/issues/7393,b'BUG: np.sum / np.add.reduce / np.array change in behaviour for indexable objects',"b""`astropy` is failing with 1.11 because of a bug that seems to boil down to a change in behaviour of `np.sum` (or specifically `np.add.reduce`), which I think in turn is due to how `np.array` treats things that end up being object arrays (have not investigated in detail), in that before, if something could be indexed, it would be split into individual pieces, while now it becomes a single object array. If split into pieces, it seems `np.add.reduce` attempts to add the pieces together (which fails for our class), while if a single piece, it just returns the single object.\r\n\r\nWhile this is a regression of sorts, in a way the new behaviour is a bit more sane, and we can work around it, so I'm raising this mostly to ensure this new behaviour is in fact desired.\r\n```\r\n# in numpy 1.10.4\r\nnp.__version__\r\n# '1.10.4'\r\nfrom astropy.time import Time\r\nd = Time([50001, 50002], format='mjd')           \r\nnp.array(d)\r\n# array([<Time object: scale='utc' format='mjd' value=50001.0>,\r\n#        <Time object: scale='utc' format='mjd' value=50002.0>], dtype=object)\r\nnp.add.reduce(d)\r\nOperandTypeError                          Traceback (most recent call last)\r\n.\r\n.\r\n.\r\n   1322         if not isinstance(other, TimeDelta):\r\n-> 1323             raise OperandTypeError(self, other, '+')\r\n.\r\n.\r\n.\r\nOperandTypeError: Unsupported operand type(s) for +: 'Time' and 'Time'\r\n```\r\n\r\nWhile in more recent versions:\r\n```\r\nnp.__version__\r\n# '1.11.0.dev0+6e067b3'\r\nd = Time([50001, 50002], format='mjd')\r\nnp.array(d)\r\n# array(<Time object: scale='utc' format='mjd' value=[ 50001.  50002.]>, dtype=object)\r\nnp.add.reduce(d)\r\n# <Time object: scale='utc' format='mjd' value=[ 50001.  50002.]>\r\n```"""
gammapy/gammapy#482,138542995,joleroi,joleroi,2016-03-04 18:05:14,2016-04-20 12:04:54,2016-03-07 13:45:16,closed,joleroi,0.4,5,cleanup;infrastructure,https://api.github.com/repos/gammapy/gammapy/issues/482,b'Improve gammapy.spectrum',b'* [x] Integrate grouping code\r\n* [x] Add functionality to write configfiles (usefull for debugging e.g. pipeline analysis)\r\n* [x] Use Obstable consistently to store meta info'
astropy/ccdproc#311,134596267,MSeifert04,crawfordsm,2016-02-18 14:34:30,2016-03-01 22:32:34,2016-03-01 22:27:45,closed,,,9,combiner,https://api.github.com/repos/astropy/ccdproc/issues/311,b'Scale uncertainty with the number of combined pixel during combination.',"b""Fixes #309 \r\n\r\nPlease review this carefully.\r\n\r\nSome (remaining) open issues:\r\n- Since you did not pass ``ddof`` to ``np.ma.std`` I didn't correct for finite populations either and just divided by ``np.sqrt(valid_pixel)``. This might not be exactly correct but I'm not too sure about statistics. The downside with such an finite population correction is also that the number of valid pixel could be 0 and then subtracting 1 and taking the square root ... not good.\r\n- both combiners ignore scaling and weighting for the uncertainty computation.\r\n- median combine ignores the masked values (probably because ``median_absolute_deviation`` cannot handle these. Therefore I corrected just with the whole number of pixel because these are used for uncertainty computation. It's inconsistent but I don't have time right now to validate what needs to be done to make that take masked arrays.\r\n\r\nIf you have any suggestions regarding these issues I would be very happy to include these and if not I can raise another issue for these."""
numpy/numpy#7330,136107292,MSeifert04,,2016-02-24 16:14:34,2016-03-02 14:48:04,None,open,,,5,,https://api.github.com/repos/numpy/numpy/issues/7330,b'np.median/np.average on masked-arrays',"b'I thought most/all of the numpy ufuncs would consider if masked-arrays are used but for the ``np.median`` (and ``np.average``) this is not the case:\r\n\r\n```\r\nimport numpy as np\r\nnormal_array = np.arange(10)\r\nmasked_array = np.ma.array(normal_array, mask=normal_array>7)\r\nnp.median(normal_array) # Returns 4.5\r\nnp.median(masked_array) # Returns 4.5\r\nnp.ma.median(masked_array)[0] # Returns 3.5 (it returns a masked array instead of a scalar btw)\r\n```\r\n\r\nwhereas for sums it works as one would expect:\r\n```\r\nnp.sum(normal_array) # Returns 45\r\nnp.sum(masked_array) # Returns 28\r\n```\r\nmean/std/var all work like sum, why the exception for median/average?'"
zestsoftware/zest.releaser#172,137532367,embray,,2016-03-01 10:23:47,2016-03-01 12:53:06,None,open,,,1,,https://api.github.com/repos/zestsoftware/zest.releaser/issues/172,b'Add documentation for adding hooks via setup.cfg',"b""As brought up in astropy/astropy#4650, some years ago I added an ability to specify releaser hooks in the `[zest.releaser]` section of `setup.cfg`:  zestsoftware/zest.releaser@6235dad\r\n\r\nBut this feature never made it into the documentation.  IMO this is generally a better way to specify project-specific hooks since it doesn't pollute a global namespace (entry-points), so long as the given functions can be imported at release-time.  """
zestsoftware/zest.releaser#168,135754537,hgrecco,mauritsvanrees,2016-02-23 14:40:49,2016-05-10 09:58:00,None,open,,,17,,https://api.github.com/repos/zestsoftware/zest.releaser/issues/168,b'Other project zest.releaser hooks pollute my own release workflow',"b'Something very weird happened when I was releasing my own project (not related with astropy):\r\n```\r\n  File ""/Users/username/anaconda/bin/fullrelease"", line 11, in <module>\r\n    sys.exit(main())\r\n  File ""/Users/username/anaconda/lib/python3.5/site-packages/zest/releaser/fullrelease.py"", line 32, in main\r\n    postreleaser.run()\r\n  File ""/Users/username/anaconda/lib/python3.5/site-packages/zest/releaser/baserelease.py"", line 307, in run\r\n    self._run_hooks(\'middle\')\r\n  File ""/Users/username/anaconda/lib/python3.5/site-packages/zest/releaser/baserelease.py"", line 302, in _run_hooks\r\n    utils.run_hooks(self.setup_cfg, which_releaser, when, self.data)\r\n  File ""/Users/username/anaconda/lib/python3.5/site-packages/zest/releaser/utils.py"", line 579, in run_hooks\r\n    run_entry_points(which_releaser, when, data)\r\n  File ""/Users/username/anaconda/lib/python3.5/site-packages/zest/releaser/utils.py"", line 595, in run_entry_points\r\n    plugin(data)\r\n  File ""/Users/username/anaconda/lib/python3.5/site-packages/astropy/utils/release.py"", line 260, in postreleaser_middle\r\n    _update_setup_py_version(data[\'dev_version\'])\r\n  File ""/Users/username/anaconda/lib/python3.5/site-packages/astropy/utils/release.py"", line 269, in _update_setup_py_version\r\n    output.write(line.decode(\'utf-8\'))\r\nAttributeError: \'str\' object has no attribute \'decode\'\r\n```\r\nIt seems that astropy\'s zest releaser hook is polluting my own release workflow. There is something very wrong about this'"
