issue,id,reporter,closed_by,created_at,updated_at,closed_at,state,assignee,milestone,comments,label_name,url,title,body
7813,164651674,cgohlke,charris,2016-07-09 05:43:59,2016-07-10 18:03:49,2016-07-10 18:03:32,closed,,1.11.2 release,33,11 - Bug,https://api.github.com/repos/numpy/numpy/issues/7813,"b'numpy.zeros((0, 2**31-1)) crashes on 32 bit Python'","b'Using numpy-1.11.1 built with Visual Studio 2008/2010 for 32 bit Python 2.7/3.4 on Windows, the following code crashes in [multiarray.pyd](https://github.com/numpy/numpy/blob/master/numpy/core/src/multiarray/alloc.c#L194):\r\n\r\n```Python\r\n>>> import numpy\r\n>>> numpy.zeros((0, 2**31-1))   # boom\r\n```\r\n\r\nThe crash comes from `calloc(size, elsize)`, where `size=4294967288`. \r\n\r\nCall stack:\r\n```\r\n \tmsvcr90.dll!_crt_debugger_hook(int _Reserved) Line 65\tC\r\n \tmsvcr90.dll!_invoke_watson(const wchar_t * pszExpression, const wchar_t * pszFunction, const wchar_t * pszFile, unsigned int nLine, unsigned int pReserved) Line 230\tC++\r\n \tmsvcr90.dll!_calloc_impl(unsigned int num, unsigned int size, int * errno_tmp) Line 30\tC\r\n \tmsvcr90.dll!calloc(unsigned int num, unsigned int size) Line 50\tC\r\n>\tmultiarray.pyd!PyDataMem_NEW_ZEROED(unsigned int size, unsigned int elsize) Line 194\tC\r\n \tmultiarray.pyd!npy_alloc_cache_zero(unsigned int sz) Line 86\tC\r\n \tmultiarray.pyd!PyArray_NewFromDescr_int(_typeobject * subtype, _PyArray_Descr * descr, int nd, int * dims, int * strides, void * data, int flags, _object * obj, int zeroed) Line 1051\tC\r\n \tmultiarray.pyd!PyArray_Zeros(int nd, int * dims, _PyArray_Descr * type, int is_f_order) Line 2860\tC\r\n \tmultiarray.pyd!array_zeros(_object * __NPY_UNUSED_TAGGEDignored, _object * args, _object * kwds) Line 1969\tC\r\n \tpython27.dll!PyCFunction_Call(_object * func, _object * arg, _object * kw) Line 85\tC\r\n \tpython27.dll!call_function(_object * * * pp_stack, int oparg) Line 4350\tC\r\n \tpython27.dll!PyEval_EvalFrameEx(_frame * f, int throwflag) Line 2990\tC\r\n \tpython27.dll!PyEval_EvalCodeEx(PyCodeObject * co, _object * globals, _object * locals, _object * * args, int argcount, _object * * kws, int kwcount, _object * * defs, int defcount, _object * closure) Line 3582\tC\r\n \tpython27.dll!run_mod(_mod * mod, const char * filename, _object * globals, _object * locals, PyCompilerFlags * flags, _arena * arena) Line 1376\tC\r\n \tpython27.dll!PyRun_InteractiveOneFlags(_iobuf * fp, const char * filename, PyCompilerFlags * flags) Line 857\tC\r\n \tpython27.dll!PyRun_InteractiveLoopFlags(_iobuf * fp, const char * filename, PyCompilerFlags * flags) Line 777\tC\r\n \tpython27.dll!PyRun_AnyFileExFlags(_iobuf * fp, const char * filename, int closeit, PyCompilerFlags * flags) Line 746\tC\r\n \tpython27.dll!Py_Main(int argc, char * * argv) Line 643\tC\r\n \tpython.exe!__tmainCRTStartup() Line 586\tC\r\n \t[External Code]\t\r\n```\r\n\r\nnumpy compiled with Visual Studio 2015 for 32 bit Python 3.5 raises a `MemoryError`:\r\n```Python\r\n>>> import numpy\r\n>>> numpy.zeros((0, 2**31-1))\r\nTraceback (most recent call last):\r\n  File ""<stdin>"", line 1, in <module>\r\nMemoryError\r\n```\r\n\r\n64 bit binaries return an empty array as expected:\r\n```Python\r\n>>> import numpy\r\n>>> numpy.zeros((0, 2**31-1))\r\narray([], shape=(0L, 2147483647L), dtype=float64)\r\n```'"
7809,164250923,emmenlau,emmenlau,2016-07-07 07:59:19,2016-07-11 06:22:43,2016-07-11 06:06:05,closed,,,9,11 - Bug;component: numpy.distutils,https://api.github.com/repos/numpy/numpy/issues/7809,b'Error in numpy/numpy/distutils/misc_util.py ',"b'I\'m trying to install a package that compiles against numpy. It fails with error:\r\n```\r\nError in atexit._run_exitfuncs:\r\nTraceback (most recent call last):\r\n  File ""/usr/lib/python2.7/atexit.py"", line 24, in _run_exitfuncs\r\n    func(*targs, **kargs)\r\n  File ""/usr/lib/python2.7/dist-packages/numpy/distutils/misc_util.py"", line 27, in clean_up_temporary_directory\r\n    for d in _tmpdirs:\r\nTypeError: \'NoneType\' object is not iterable\r\nError in atexit._run_exitfuncs:\r\nTraceback (most recent call last):\r\n  File ""/usr/lib/python2.7/atexit.py"", line 24, in _run_exitfuncs\r\n    func(*targs, **kargs)\r\n  File ""/usr/lib/python2.7/dist-packages/numpy/distutils/misc_util.py"", line 27, in clean_up_temporary_directory\r\n    for d in _tmpdirs:\r\nTypeError: \'NoneType\' object is not iterable\r\nError in atexit._run_exitfuncs:\r\nTraceback (most recent call last):\r\n  File ""/usr/lib/python2.7/atexit.py"", line 24, in _run_exitfuncs\r\n    func(*targs, **kargs)\r\n  File ""/usr/lib/python2.7/dist-packages/numpy/distutils/misc_util.py"", line 27, in clean_up_temporary_directory\r\n    for d in _tmpdirs:\r\nTypeError: \'NoneType\' object is not iterable\r\nError in sys.exitfunc:\r\nTraceback (most recent call last):\r\n  File ""/usr/lib/python2.7/atexit.py"", line 24, in _run_exitfuncs\r\n    func(*targs, **kargs)\r\n  File ""/usr/lib/python2.7/dist-packages/numpy/distutils/misc_util.py"", line 27, in clean_up_temporary_directory\r\n    for d in _tmpdirs:\r\nTypeError: \'NoneType\' object is not iterable\r\n```\r\n\r\nI checked numpy/numpy/distutils/misc_util.py and it seems the problem could be that _tmpdirs is empty? At least the following change compiles for me:\r\n```\r\n_tmpdirs = []\r\ndef clean_up_temporary_directory():\r\n    if _tmpdirs is not None:\r\n        for d in _tmpdirs:\r\n            try:\r\n                shutil.rmtree(d)\r\n            except OSError:\r\n                pass    \r\n```'"
7793,163183381,charris,charris,2016-06-30 14:45:07,2016-06-30 16:15:01,2016-06-30 16:14:38,closed,,1.11.2 release,0,00 - Backport;11 - Bug;component: numpy.ma,https://api.github.com/repos/numpy/numpy/issues/7793,"b'Backport 7515, BUG: MaskedArray.count treats negative axes incorrectly'",b'Backport of #7515.\r\n\r\nFollow up to #5706. Fixes #7509'
7788,162987891,jzwinck,jzwinck,2016-06-29 17:56:26,2016-06-30 16:14:47,2016-06-30 15:43:55,closed,,,5,11 - Bug;component: numpy.ma,https://api.github.com/repos/numpy/numpy/issues/7788,b'BUG: construct ma.array from np.array which contains padding',"b'A unit test included, which fails before this patch,\r\nbecause dtype.descr has extra entries when padding is present.'"
7760,161039380,charris,charris,2016-06-18 19:19:47,2016-06-20 15:17:27,2016-06-20 15:17:27,closed,,1.12.0 release,7,09 - Enhancement;11 - Bug;component: numpy.testing,https://api.github.com/repos/numpy/numpy/issues/7760,b'ENH: Make assert_almost_equal & assert_array_almost_equal consistent.',b'This changes the check for scalars in assert_almost_equal so that\r\n    \r\n    abs(actual - desired) < 1.5 * 10**(-decimal)\r\n    \r\nNote that the previous documentation claimed that the functions were\r\nequivalent to\r\n    \r\n    abs(actual - desired) < .5 * 10**(-decimal)\r\n    \r\nbut that was not how they behaved as implemented.\r\n    \r\nSome very delicate tests may fail that did not fail before but no new failures were seen in\r\n`SciPy version 0.18.0.dev0+8346eea`.\r\n    \r\nCloses #5200.\r\n'
7759,161020600,jjdmol,charris,2016-06-18 11:53:49,2016-06-18 16:12:13,2016-06-18 14:50:11,closed,,,3,11 - Bug;component: Other,https://api.github.com/repos/numpy/numpy/issues/7759,b'BUG: Fix numpy.i support for numpy API < 1.7.',"b'numpy API < 1.7 does not support NPY_ARRAY_F_CONTIGUOUS.or PyArray_IS_F_CONTIGUOUS. Supporting old APIs is useful as users tend to ship modern numpy.i files to compile against possibly older numpy installations.\r\n\r\nI tested this fix by searching for the introduction of both constants (numpy 1.7), and compiling against numpy 1.3 and 1.10. This ought to be more than sufficient for this simple change. Note that the code for <=1.7 is equal to what used to be there (actually until 1.9).'"
7757,160999833,charris,charris,2016-06-18 01:17:01,2016-06-19 10:34:29,2016-06-18 13:21:55,closed,,1.12.0 release,1,11 - Bug;component: numpy.core,https://api.github.com/repos/numpy/numpy/issues/7757,"b'Update 7175, BUG: Invalid read of size 4 in PyArray_FromFile '","b""Update of #7175, closes #7756.\r\n\r\nWhen the input dtype has a subarray, the dtype is DECREFed by PyArray_NewFromDescr,\r\nbefore dtype->elsize is accessed.\r\n\r\nIf no one else holds a reference to the dtype object, then the dtype object will be destroyed,\r\nand dtype->elsize shall not be accessed.\r\nThis raises an error in Valgrind, and occasionally crashes innocently looking code.\r\ne.g. numpy.fromfile('filename', dtype=('f8', 3'))\r\n\r\nA workaround would be\r\ndtype=numpy.dtype(('f8', 3)); numpy.fromfile('filename', dtype=dtype)\r\n\r\nThis affects versions as early as 1.9.2 (where I found this bug) and seems to be still relevant today.\r\nI hope someone can prove me wrong.\r\nThis PR is just a demonstration of the idea. I didn't try to compile it.\r\n\r\nValgrind log:\r\n\r\n==17479== Invalid read of size 4\r\n==17479==    at 0x1CD0BB88: UnknownInlinedFun (stdio2.h:295)\r\n==17479==    by 0x1CD0BB88: array_fromfile_binary (ctors.c:3177)\r\n==17479==    by 0x1CD0BB88: PyArray_FromFile (ctors.c:3304)\r\n==17479==    by 0x1CD886B5: array_fromfile (multiarraymodule.c:2040)\r\n==17479==    by 0x37AB6E2571: do_call (ceval.c:4327)\r\n==17479==    by 0x37AB6E2571: call_function (ceval.c:4135)\r\n==17479==    by 0x37AB6E2571: PyEval_EvalFrameEx (ceval.c:2755)\r\n==17479==    by 0x37AB6E2665: fast_function (ceval.c:4198)\r\n==17479==    by 0x37AB6E2665: call_function (ceval.c:4133)\r\n==17479==    by 0x37AB6E2665: PyEval_EvalFrameEx (ceval.c:2755)\r\n==17479==    by 0x37AB6E2665: fast_function (ceval.c:4198)\r\n==17479==    by 0x37AB6E2665: call_function (ceval.c:4133)\r\n==17479==    by 0x37AB6E2665: PyEval_EvalFrameEx (ceval.c:2755)\r\n==17479==    by 0x37AB664DCB: gen_send_ex.isra.0 (genobject.c:85)\r\n==17479==    by 0x37AB6DE419: PyEval_EvalFrameEx (ceval.c:2586)\r\n==17479==    by 0x37AB664DCB: gen_send_ex.isra.0 (genobject.c:85)\r\n==17479==    by 0x37AB6DE419: PyEval_EvalFrameEx (ceval.c:2586)\r\n==17479==    by 0x37AB6E2665: fast_function (ceval.c:4198)\r\n==17479==    by 0x37AB6E2665: call_function (ceval.c:4133)\r\n==17479==    by 0x37AB6E2665: PyEval_EvalFrameEx (ceval.c:2755)\r\n==17479==    by 0x37AB6E36B3: PyEval_EvalCodeEx (ceval.c:3344)\r\n==17479==    by 0x37AB6E25C5: fast_function (ceval.c:4208)\r\n==17479==    by 0x37AB6E25C5: call_function (ceval.c:4133)\r\n==17479==    by 0x37AB6E25C5: PyEval_EvalFrameEx (ceval.c:2755)\r\n==17479==  Address 0x113bef20 is 32 bytes inside a block of size 88 free'd\r\n==17479==    at 0x4A07D6A: free (in /usr/lib64/valgrind/vgpreload_memcheck-amd64-linux.so)\r\n==17479==    by 0x1CD07C15: _update_descr_and_dimensions (ctors.c:273)\r\n==17479==    by 0x1CD07C15: PyArray_NewFromDescr_int (ctors.c:900)\r\n==17479==    by 0x1CD0BB76: PyArray_NewFromDescr (ctors.c:1121)\r\n==17479==    by 0x1CD0BB76: array_fromfile_binary (ctors.c:3168)\r\n==17479==    by 0x1CD0BB76: PyArray_FromFile (ctors.c:3304)\r\n==17479==    by 0x1CD886B5: array_fromfile (multiarraymodule.c:2040)\r\n==17479==    by 0x37AB6E2571: do_call (ceval.c:4327)\r\n==17479==    by 0x37AB6E2571: call_function (ceval.c:4135)\r\n==17479==    by 0x37AB6E2571: PyEval_EvalFrameEx (ceval.c:2755)\r\n==17479==    by 0x37AB6E2665: fast_function (ceval.c:4198)\r\n==17479==    by 0x37AB6E2665: call_function (ceval.c:4133)\r\n==17479==    by 0x37AB6E2665: PyEval_EvalFrameEx (ceval.c:2755)\r\n==17479==    by 0x37AB6E2665: fast_function (ceval.c:4198)\r\n==17479==    by 0x37AB6E2665: call_function (ceval.c:4133)\r\n==17479==    by 0x37AB6E2665: PyEval_EvalFrameEx (ceval.c:2755)\r\n==17479==    by 0x37AB664DCB: gen_send_ex.isra.0 (genobject.c:85)\r\n==17479==    by 0x37AB6DE419: PyEval_EvalFrameEx (ceval.c:2586)\r\n==17479==    by 0x37AB664DCB: gen_send_ex.isra.0 (genobject.c:85)\r\n==17479==    by 0x37AB6DE419: PyEval_EvalFrameEx (ceval.c:2586)\r\n==17479==    by 0x37AB6E2665: fast_function (ceval.c:4198)\r\n==17479==    by 0x37AB6E2665: call_function (ceval.c:4133)\r\n==17479==    by 0x37AB6E2665: PyEval_EvalFrameEx (ceval.c:2755)\r\n\r\n"""
7756,160999494,charris,charris,2016-06-18 01:08:46,2016-06-18 13:21:55,2016-06-18 13:21:55,closed,,,0,11 - Bug;component: numpy.core,https://api.github.com/repos/numpy/numpy/issues/7756,b'BUG: Invalid read of size 4 in PyArray_FromFile ',"b""@rainwoodman reports.\r\n\r\nWhen the input dtype has a subarray, the dtype is DECREFed by PyArray_NewFromDescr,\r\nbefore dtype->elsize is accessed.\r\n\r\nIf no one else holds a reference to the dtype object, then the dtype object will be destroyed,\r\nand dtype->elsize shall not be accessed.\r\nThis raises an error in Valgrind, and occasionally crashes innocently looking code.\r\ne.g. numpy.fromfile('filename', dtype=('f8', 3'))\r\n\r\nA workaround would be\r\ndtype=numpy.dtype(('f8', 3)); numpy.fromfile('filename', dtype=dtype)\r\n\r\nThis affects versions as early as 1.9.2 (where I found this bug) and seems to be still relevant today.\r\nI hope someone can prove me wrong.\r\nThis PR is just a demonstration of the idea. I didn't try to compile it.\r\n\r\nValgrind log:\r\n\r\n==17479== Invalid read of size 4\r\n==17479==    at 0x1CD0BB88: UnknownInlinedFun (stdio2.h:295)\r\n==17479==    by 0x1CD0BB88: array_fromfile_binary (ctors.c:3177)\r\n==17479==    by 0x1CD0BB88: PyArray_FromFile (ctors.c:3304)\r\n==17479==    by 0x1CD886B5: array_fromfile (multiarraymodule.c:2040)\r\n==17479==    by 0x37AB6E2571: do_call (ceval.c:4327)\r\n==17479==    by 0x37AB6E2571: call_function (ceval.c:4135)\r\n==17479==    by 0x37AB6E2571: PyEval_EvalFrameEx (ceval.c:2755)\r\n==17479==    by 0x37AB6E2665: fast_function (ceval.c:4198)\r\n==17479==    by 0x37AB6E2665: call_function (ceval.c:4133)\r\n==17479==    by 0x37AB6E2665: PyEval_EvalFrameEx (ceval.c:2755)\r\n==17479==    by 0x37AB6E2665: fast_function (ceval.c:4198)\r\n==17479==    by 0x37AB6E2665: call_function (ceval.c:4133)\r\n==17479==    by 0x37AB6E2665: PyEval_EvalFrameEx (ceval.c:2755)\r\n==17479==    by 0x37AB664DCB: gen_send_ex.isra.0 (genobject.c:85)\r\n==17479==    by 0x37AB6DE419: PyEval_EvalFrameEx (ceval.c:2586)\r\n==17479==    by 0x37AB664DCB: gen_send_ex.isra.0 (genobject.c:85)\r\n==17479==    by 0x37AB6DE419: PyEval_EvalFrameEx (ceval.c:2586)\r\n==17479==    by 0x37AB6E2665: fast_function (ceval.c:4198)\r\n==17479==    by 0x37AB6E2665: call_function (ceval.c:4133)\r\n==17479==    by 0x37AB6E2665: PyEval_EvalFrameEx (ceval.c:2755)\r\n==17479==    by 0x37AB6E36B3: PyEval_EvalCodeEx (ceval.c:3344)\r\n==17479==    by 0x37AB6E25C5: fast_function (ceval.c:4208)\r\n==17479==    by 0x37AB6E25C5: call_function (ceval.c:4133)\r\n==17479==    by 0x37AB6E25C5: PyEval_EvalFrameEx (ceval.c:2755)\r\n==17479==  Address 0x113bef20 is 32 bytes inside a block of size 88 free'd\r\n==17479==    at 0x4A07D6A: free (in /usr/lib64/valgrind/vgpreload_memcheck-amd64-linux.so)\r\n==17479==    by 0x1CD07C15: _update_descr_and_dimensions (ctors.c:273)\r\n==17479==    by 0x1CD07C15: PyArray_NewFromDescr_int (ctors.c:900)\r\n==17479==    by 0x1CD0BB76: PyArray_NewFromDescr (ctors.c:1121)\r\n==17479==    by 0x1CD0BB76: array_fromfile_binary (ctors.c:3168)\r\n==17479==    by 0x1CD0BB76: PyArray_FromFile (ctors.c:3304)\r\n==17479==    by 0x1CD886B5: array_fromfile (multiarraymodule.c:2040)\r\n==17479==    by 0x37AB6E2571: do_call (ceval.c:4327)\r\n==17479==    by 0x37AB6E2571: call_function (ceval.c:4135)\r\n==17479==    by 0x37AB6E2571: PyEval_EvalFrameEx (ceval.c:2755)\r\n==17479==    by 0x37AB6E2665: fast_function (ceval.c:4198)\r\n==17479==    by 0x37AB6E2665: call_function (ceval.c:4133)\r\n==17479==    by 0x37AB6E2665: PyEval_EvalFrameEx (ceval.c:2755)\r\n==17479==    by 0x37AB6E2665: fast_function (ceval.c:4198)\r\n==17479==    by 0x37AB6E2665: call_function (ceval.c:4133)\r\n==17479==    by 0x37AB6E2665: PyEval_EvalFrameEx (ceval.c:2755)\r\n==17479==    by 0x37AB664DCB: gen_send_ex.isra.0 (genobject.c:85)\r\n==17479==    by 0x37AB6DE419: PyEval_EvalFrameEx (ceval.c:2586)\r\n==17479==    by 0x37AB664DCB: gen_send_ex.isra.0 (genobject.c:85)\r\n==17479==    by 0x37AB6DE419: PyEval_EvalFrameEx (ceval.c:2586)\r\n==17479==    by 0x37AB6E2665: fast_function (ceval.c:4198)\r\n==17479==    by 0x37AB6E2665: call_function (ceval.c:4133)\r\n==17479==    by 0x37AB6E2665: PyEval_EvalFrameEx (ceval.c:2755)\r\n\r\n"""
7747,160487355,charris,charris,2016-06-15 18:09:13,2016-06-15 19:03:33,2016-06-15 19:03:33,closed,,1.12.0 release,0,11 - Bug;component: numpy.lib,https://api.github.com/repos/numpy/numpy/issues/7747,"b""Update 7672, BUG: Make sure we don't divide by zero ""","b'Update #7672. Add test and simplify the check in polyfit.\r\n\r\nThis should fix the issue discussed at\r\nhttps://mail.scipy.org/pipermail/numpy-discussion/2013-July/067076.html\r\n    \r\nWithout the ValueError added here, polyfit can (and does) return\r\nnegative or nan variances with no warning.\r\n'"
7737,159845667,charris,charris,2016-06-12 20:21:27,2016-06-12 21:58:53,2016-06-12 21:58:53,closed,,1.11.1 release,0,00 - Backport;11 - Bug;component: build;component: numpy.distutils,https://api.github.com/repos/numpy/numpy/issues/7737,"b'Backport 7735, BUG: fix issue on OS X with Python 3.x, npymath.ini not installed.'",b'Backport of #7735.\r\n\r\nCloses gh-7707.  Happened for `pip install .` or another location (including a\r\nremote git repo).'
7736,159845024,charris,charris,2016-06-12 20:07:22,2016-06-13 01:29:15,2016-06-13 01:29:14,closed,,1.11.1 release,2,00 - Backport;11 - Bug;component: numpy.ma,https://api.github.com/repos/numpy/numpy/issues/7736,"b'Backport 4619, BUG: many functions silently drop `keepdims` kwarg'","b'change test from `type(a) is not mu.ndarray` to\r\n`not isinstance(a, mu.ndarray)`\r\n\r\nBecause every sub-class of ndarray is not guaranteed to implement\r\n`keepdims` as a kwarg, when wrapping these methods care must be taken.\r\n\r\nThe previous behavior was to silently eat the kwarg when dealing with\r\na sub-class of ndarray.\r\n\r\nNow, if `keepdims=np._NoValue` (the new default) it is not passed\r\nthrough to the underlying function call (so the default value of\r\n`keepdims` is now controlled by the sub-class).  If `keepdims` is not\r\n`np._NoValue` then it is passed through and will raise an exception if\r\nthe sub-class does not support the kwarg.\r\n\r\nA special case in nanvar was required to deal with `matrix` that previously\r\nrelied on `fromnumeric` silently dropping `keepdims`.'"
7735,159843832,rgommers,charris,2016-06-12 19:37:57,2016-06-12 20:25:34,2016-06-12 20:17:06,closed,,,2,11 - Bug;component: build;component: numpy.distutils,https://api.github.com/repos/numpy/numpy/issues/7735,b'BUG: fix issue on OS X with Python 3.x where npymath.ini was not installed',b'Closes gh-7707.  Happened for ``pip install .`` or another location (including a remote git repo).'
7724,159644402,charris,charris,2016-06-10 14:14:20,2016-06-24 12:08:03,2016-06-10 17:09:05,closed,,1.11.1 release,2,00 - Backport;11 - Bug;component: numpy.random,https://api.github.com/repos/numpy/numpy/issues/7724,"b'Backport 7719, BUG: Fix segfaults in np.random.shuffle'","b""np.random.shuffle will allocate a buffer based on the size of the first\r\nelement of an array of strings. If the first element is smaller than\r\nanother in the array this buffer will overflow, causing a segfault\r\nwhen garbage is collected.\r\n\r\nAdditionally if the array contains objects then one would be left\r\nin the buffer and have it's refcount erroniously decrimented on\r\nfunction exit, causing that object to be deallocated too early.\r\n\r\nTo fix this we change the buffer to be an array of int8 of the\r\nthe size of the array's dtype, which sidesteps both issues.\r\n\r\nFixes #7710"""
7719,159393525,simongibbons,charris,2016-06-09 12:17:21,2016-06-10 14:49:37,2016-06-10 14:07:10,closed,,,9,11 - Bug;component: numpy.random,https://api.github.com/repos/numpy/numpy/issues/7719,b'BUG: Fix segfault in np.random.shuffle for arrays of different length strings',"b'np.random.shuffle will allocate a buffer based on the size of the first\r\nelement of an array of strings. If the first element is smaller than\r\nanother in the array this buffer will overflow, causing a segfault\r\nwhen garbage is collected.\r\n\r\nThis fixes the issue by ensuring the buffer is allocated based upon\r\nthe dtype of the array rather than just that of the first element.\r\n\r\nFixes #7710'"
